rho_s,r_s,MBH,chi2,reward,status,proposal_id
6.9721900805515205,1813.4330142668643,45159.96385947485,263.3701729009811,-263.3701729009811,pass,22.0
33.57381481770324,2038.851373053759,233107.12527799016,16.1182100048288,-16.1182100048288,pass,23.0
20.37437188046259,4674.336989560324,577046.8267607731,13.984593402332962,-13.984593402332962,pass,24.0
62.42220909358569,4215.638515104945,176484.22862926027,14.032212183794837,-14.032212183794837,pass,25.0
85.07749495996505,1499.180823931249,834420.4911042664,14.276062626369288,-14.276062626369288,pass,26.0
95.77582675612436,578.0750431981874,116588.78098879557,25.34166447970684,-25.34166447970684,pass,27.0
4.575179774771857,2908.9716757027195,98027.46240337168,227.8653969477388,-227.8653969477388,pass,28.0
21.325592283073316,865.0721380064396,973148.6259011384,27.85620807836562,-27.85620807836562,pass,29.0
19.823724295247303,893.5473683331163,271988.94041032385,153.72521688573448,-153.72521688573448,pass,30.0
27.25687960695629,4027.47097736028,173326.54755865896,13.608059843644408,-13.608059843644408,pass,31.0
30.781993512335525,2330.4757881815817,806967.1677227939,15.83182349014147,-15.83182349014147,pass,32.0
81.91546572775152,997.2239053678844,152537.47486775726,14.851290514459649,-14.851290514459649,pass,33.0
68.7020693328119,3564.1766122308027,167064.11463104674,13.854452955788869,-13.854452955788869,pass,34.0
24.894040681859405,4171.671631974397,813094.4686731682,14.16814462545977,-14.16814462545977,pass,35.0
46.614599461683824,2742.1469392568765,683412.8942924916,14.047018151834704,-14.047018151834704,pass,36.0
49.30571670680792,3544.763409402781,703609.8714755526,14.329460963605966,-14.329460963605966,pass,37.0
43.77976702636089,1020.538355399862,423335.8897679711,30.68373652750093,-30.68373652750093,pass,38.0
80.37726411414803,4235.491811693818,127470.86402936914,14.456994477429143,-14.456994477429143,pass,39.0
43.14196536847575,4468.049834632983,550107.8596623684,14.261169533541532,-14.261169533541532,pass,40.0
24.764655872578967,2110.1645046000185,36656.65074761826,21.45594843706536,-21.45594843706536,pass,41.0
72.3982973288946,2668.399615223782,313386.34879795526,14.06692989517026,-14.06692989517026,pass,42.0
79.10825565612886,1688.4878194701998,833250.7012741071,14.29400879729062,-14.29400879729062,pass,43.0
68.15389519673293,799.829854173409,160509.74521787398,23.871067024336963,-23.871067024336963,pass,44.0
48.22927161163582,3206.0446848581537,510334.0322003012,14.03579680934545,-14.03579680934545,pass,45.0
32.63024705268643,868.1633934805328,652647.3426156915,58.15159826655467,-58.15159826655467,pass,46.0
72.45519642975357,3338.3287836608283,583274.5274088299,14.108767261679466,-14.108767261679466,pass,47.0
26.313288295430752,865.8224040286381,499284.8853116989,87.63947470674175,-87.63947470674175,pass,48.0
0.4501585693028398,3727.251739894525,150219.19839670806,1034.6328624413989,-1034.6328624413989,pass,49.0
51.24885579239072,4584.897946702512,519078.3006368594,14.005301744880429,-14.005301744880429,pass,50.0
63.68969099951979,1487.5568653331725,936953.8798370856,14.747004269557738,-14.747004269557738,pass,51.0
5.927814072575155,2130.529053966236,951258.5534386564,217.06347959493743,-217.06347959493743,pass,52.0
38.016376073558426,1425.1751207678851,268012.5841287333,21.413872011179237,-21.413872011179237,pass,53.0
6.620539168662376,3209.73989482788,725935.9344333045,81.60747044884464,-81.60747044884464,pass,54.0
71.5401302231754,4350.699701226633,342708.3169048486,14.404627267755435,-14.404627267755435,pass,55.0
97.35000009773182,4296.949354146928,186551.50792340792,14.777169697043108,-14.777169697043108,pass,56.0
44.88317187313802,129.05195577620438,432015.7327017929,597.2858203518739,-597.2858203518739,pass,57.0
28.727673380600333,1015.8743208966372,53343.28875303007,53.90205972284443,-53.90205972284443,pass,58.0
31.28796548537441,1130.0617335138063,421472.0888803648,40.95788366519488,-40.95788366519488,pass,59.0
24.52512720492945,3837.191516274717,357889.05954798864,13.788282804652091,-13.788282804652091,pass,60.0
37.36002112257799,3515.5485260995088,306917.9375576696,13.71673860714094,-13.71673860714094,pass,61.0
31.78649402632057,1797.4240397688382,84278.7650900243,19.497350672296825,-19.497350672296825,pass,62.0
86.17044138647184,523.0160173745729,475534.978331056,35.614343983973896,-35.614343983973896,pass,63.0
9.221708170814088,3634.2603893567257,66322.55979712032,39.60358099746382,-39.60358099746382,pass,64.0
0.4339018395132022,1904.3511372465523,130956.79683601735,964.4831594167588,-964.4831594167588,pass,65.0
66.52515711313684,2090.803764564364,189232.287522466,13.72191336286683,-13.72191336286683,pass,66.0
26.87029975953245,952.9341140758938,710273.2776679917,67.34351896121129,-67.34351896121129,pass,67.0
64.79093682968971,506.4219209789446,229820.4916175476,54.284014938936416,-54.284014938936416,pass,68.0
83.0846106425227,1503.7492393068983,607574.976651433,13.935209922993568,-13.935209922993568,pass,69.0
98.65090458865048,4132.6706876488015,181918.37614385408,14.718216782604497,-14.718216782604497,pass,70.0
19.32780754820412,3977.11792012734,83908.94928959459,14.374633298783548,-14.374633298783548,pass,71.0
22.82877035278508,1150.2103550651957,497585.5888434708,61.52972157210773,-61.52972157210773,pass,72.0
61.12979776600277,1088.0174735703624,65979.3440260561,17.532491128499604,-17.532491128499604,pass,73.0
68.21334350751967,2933.6284180499333,238890.28802195168,14.02087622769388,-14.02087622769388,pass,74.0
79.65595854657889,92.09686581294456,805566.7554955393,376.156489027507,-376.156489027507,pass,75.0
12.31096045598142,104.89544350360914,801234.8734597921,1205.004640489732,-1205.004640489732,pass,76.0
30.20747649094953,2318.230762556626,850213.4627972908,16.161487888249304,-16.161487888249304,pass,77.0
78.40833853743314,4113.928015765656,691109.101681775,14.781233567664351,-14.781233567664351,pass,78.0
53.40392122979883,889.6652109935945,432113.4951363845,28.819743917371557,-28.819743917371557,pass,79.0
17.528939040372396,1140.5002307105838,671227.7414269906,108.73941180134835,-108.73941180134835,pass,80.0
