rho_s,r_s,MBH,chi2,reward,status,proposal_id
30.760799563310773,11.611562097060622,180145.38515805156,1350.7032090199743,-1350.7032090199743,pass,121.0
15.34809397928858,2691.149267992973,373016.72852194356,29.48650151857218,-29.48650151857218,pass,122.0
97.76961182524647,1393.4906100901658,817729.0246722244,14.282677711975797,-14.282677711975797,pass,123.0
83.12625447830544,1864.1188023305756,122544.95468205617,13.808711154972602,-13.808711154972602,pass,124.0
45.73990692424838,1169.4876481920676,556566.6669929507,22.80866732721173,-22.80866732721173,pass,125.0
71.22962354563899,3891.1220348272436,503856.1241132383,14.318367707172698,-14.318367707172698,pass,126.0
75.31962001857684,4987.169362491641,862910.0198724587,15.325118693468756,-15.325118693468756,pass,127.0
53.71980630804373,1417.9358576606965,243850.45003692206,15.068672851634368,-15.068672851634368,pass,128.0
63.19927279118053,4183.8886361080185,977655.9146724213,14.944328343363038,-14.944328343363038,pass,129.0
85.84268099748591,1002.6563422281696,615857.5765315783,14.799849058943655,-14.799849058943655,pass,130.0
52.140499386885445,1513.8881626325644,848139.3106302998,15.348397650513622,-15.348397650513622,pass,131.0
6.387501769029922,4460.024680569622,658908.6691180827,48.401213398547604,-48.401213398547604,pass,132.0
79.61208370792448,3330.60928540467,731946.5416583051,14.499875771869927,-14.499875771869927,pass,133.0
13.770532770203719,2508.141739740245,936329.388263839,39.32251160322481,-39.32251160322481,pass,134.0
86.15698094748114,4155.344248807986,634983.3016053425,14.882846088107376,-14.882846088107376,pass,135.0
84.65230496420105,1362.4579710906178,213958.30248961013,13.6403899188214,-13.6403899188214,pass,136.0
56.60976754793081,2582.9278614194895,812788.2920391093,14.357314413145879,-14.357314413145879,pass,137.0
3.8142022997138456,4914.852441189532,286883.1437489742,27.125250467352142,-27.125250467352142,pass,138.0
60.97134903319157,3207.7953329681422,931400.6380620056,14.834695903763523,-14.834695903763523,pass,139.0
40.221108605486585,3021.5921504714893,720202.9074607744,14.077588922466605,-14.077588922466605,pass,140.0
89.02026341886439,1235.5405504115777,84650.21067482681,13.609822318376091,-13.609822318376091,pass,141.0
89.96217908091477,2504.521510679856,219068.81694107383,13.887140419342686,-13.887140419342686,pass,142.0
51.722321634996945,525.0143660942058,218412.49222052307,72.04312181318188,-72.04312181318188,pass,143.0
68.43033742877002,3989.31423225547,224455.47098184182,14.119941108958109,-14.119941108958109,pass,144.0
64.14517493525332,4962.1640021921085,566778.1511002536,14.61242634056575,-14.61242634056575,pass,145.0
1.1720592130135508,2584.8307384194227,401484.340226546,42.4649566056891,-42.4649566056891,pass,146.0
92.11821254721382,1237.994593123958,982106.2519956199,14.560309687310212,-14.560309687310212,pass,147.0
22.302355767454934,743.5871597788343,737129.7976711504,92.22206827636433,-92.22206827636433,pass,148.0
23.51123247450031,3114.0395372560483,651873.5245020294,15.253795146484075,-15.253795146484075,pass,149.0
71.56592902424335,1997.7671231601007,609172.3201174277,14.029712379790757,-14.029712379790757,pass,150.0
37.753697342284966,804.2262975107427,408882.5948595003,53.08407762545109,-53.08407762545109,pass,151.0
19.963872034305638,4279.022380010332,54588.90802949368,13.889162940856764,-13.889162940856764,pass,152.0
