rho_s,r_s,MBH,chi2,reward,status,proposal_id
0.1,2.0,50000.0,,,todo,
53.28334919567342,2673.0123214476307,509553.035526467,13.912592136170364,-13.912592136170364,pass,1.0
71.35643182687298,1288.7097790110922,752693.6088721111,14.586042064332833,-14.586042064332833,pass,2.0
88.387929981036,778.7209172538112,670546.4383489265,18.107264884050192,-18.107264884050192,pass,3.0
64.3445515144713,3619.5177100394517,748725.2000668047,14.282281206030099,-14.282281206030099,pass,4.0
81.85475764066545,494.05307172724827,3553.9072081155477,41.25078144517001,-41.25078144517001,pass,5.0
23.08103846717029,66.21439091516702,353541.7110591318,1319.050134068994,-1319.050134068994,pass,6.0
18.528229188152086,3964.8781766274165,612172.0256531164,15.019988679317853,-15.019988679317853,pass,7.0
89.94292260274088,1580.2620583198322,406655.44253589946,13.80783793984672,-13.80783793984672,pass,8.0
98.02586234190385,2712.6155735945154,242294.61194293035,14.028832301437056,-14.028832301437056,pass,9.0
25.224242987395712,2827.9531531019466,133336.87991420375,15.101501762522338,-15.101501762522338,pass,10.0
87.62586826839475,2404.2576158757165,283325.86800975987,13.955634204325964,-13.955634204325964,pass,11.0
89.22108888801847,4139.021692663931,979970.4701516395,15.510091395982892,-15.510091395982892,pass,12.0
86.72331046708204,971.5607369725615,454490.673134089,14.731900869771485,-14.731900869771485,pass,13.0
80.51829764322488,3737.420926601065,919959.7184824316,15.072323957529488,-15.072323957529488,pass,14.0
22.047070924035616,4989.775724305444,602796.5202583806,13.89212295372488,-13.89212295372488,pass,15.0
3.5519421831708327,2779.827786929805,319642.5219249326,394.57826098417274,-394.57826098417274,pass,16.0
50.210512242943295,2667.9429761525544,662513.3897918408,14.024210433969277,-14.024210433969277,pass,17.0
45.82762235782085,553.8325327770599,729937.667518445,64.30141027558933,-64.30141027558933,pass,18.0
78.42037837087051,710.7420892427813,838686.941896812,24.29484061275421,-24.29484061275421,pass,19.0
40.27269177287153,2035.0861791595953,370666.3111862778,14.407585378995634,-14.407585378995634,pass,20.0
91.70157008626191,2455.9434368815982,965988.3696125202,14.746469673682615,-14.746469673682615,pass,21.0
6.9721900805515205,1813.4330142668643,45159.96385947485,263.62323150499304,-263.62323150499304,pass,22.0
33.57381481770324,2038.851373053759,233107.12527799016,16.130195443116513,-16.130195443116513,pass,23.0
20.37437188046259,4674.336989560324,577046.8267607731,13.979051413780379,-13.979051413780379,pass,24.0
62.42220909358569,4215.638515104945,176484.22862926027,14.015443620626115,-14.015443620626115,pass,25.0
