rho_s,r_s,MBH,chi2,reward,status,proposal_id
60.0,2500.0,850000.0,,,todo,
60.29080710712952,3043.3737237397495,853821.2142105869,13.918678203881555,-13.918678203881555,pass_full,1.0
60.29080710712952,3043.3737237397495,0.0,13.915265836985792,-13.915265836985792,pass_no_bh,1.0
0.0,3043.3737237397495,853821.2142105869,1365.2202933729295,-1365.2202933729295,pass_no_halo,1.0
60.29080710712952,3043.3737237397495,85382.12142105869,13.91499421184816,-13.91499421184816,pass_bh_small,1.0
6.029080710712952,3043.3737237397495,853821.2142105869,12.871158938803271,-12.871158938803271,pass_halo_small,1.0
75.65294270578474,1879.3956099792968,951077.4435488444,13.721104622664473,-13.721104622664473,pass_full,2.0
75.65294270578474,1879.3956099792968,0.0,13.716959576272147,-13.716959576272147,pass_no_bh,2.0
0.0,1879.3956099792968,951077.4435488444,1364.9065817594487,-1364.9065817594487,pass_no_halo,2.0
75.65294270578474,1879.3956099792968,95107.74435488445,13.71813050141359,-13.71813050141359,pass_bh_small,2.0
7.565294270578474,1879.3956099792968,951077.4435488444,30.09336431284416,-30.09336431284416,pass_halo_small,2.0
90.12973061361122,1450.5761466398412,918218.5753395706,13.6312758390387,-13.6312758390387,pass_full,3.0
90.12973061361122,1450.5761466398412,0.0,13.632250375499867,-13.632250375499867,pass_no_bh,3.0
0.0,1450.5761466398412,918218.5753395706,1365.0105320014648,-1365.0105320014648,pass_no_halo,3.0
90.12973061361122,1450.5761466398412,91821.85753395707,13.63233425842562,-13.63233425842562,pass_bh_small,3.0
9.012973061361121,1450.5761466398412,918218.5753395706,133.36017031220558,-133.36017031220558,pass_halo_small,3.0
69.69283848013909,3839.234110543683,949490.0800267218,14.049909560861154,-14.049909560861154,pass_full,4.0
69.69283848013909,3839.234110543683,0.0,14.04494411137853,-14.04494411137853,pass_no_bh,4.0
0.0,3839.234110543683,949490.0800267218,1364.9116364245024,-1364.9116364245024,pass_no_halo,4.0
69.69283848013909,3839.234110543683,94949.00800267218,14.04580174160222,-14.04580174160222,pass_bh_small,4.0
6.969283848013909,3839.234110543683,949490.0800267218,14.195548166069093,-14.195548166069093,pass_halo_small,4.0
84.5765285710942,1211.2157960469353,651421.5628832462,13.472558034133788,-13.472558034133788,pass_full,5.0
84.5765285710942,1211.2157960469353,0.0,13.798688182552253,-13.798688182552253,pass_no_bh,5.0
0.0,1211.2157960469353,651421.5628832462,1365.9403682206673,-1365.9403682206673,pass_no_halo,5.0
84.5765285710942,1211.2157960469353,65142.15628832462,13.798468248448645,-13.798468248448645,pass_bh_small,5.0
8.457652857109421,1211.2157960469353,651421.5628832462,60.02921346340614,-60.02921346340614,pass_halo_small,5.0
34.61881731591207,851.471559928669,791416.6844236527,35.78563558674242,-35.78563558674242,pass_full,6.0
34.61881731591207,851.471559928669,0.0,54.61926661403076,-54.61926661403076,pass_no_bh,6.0
0.0,851.471559928669,791416.6844236527,1365.4314385527668,-1365.4314385527668,pass_no_halo,6.0
34.61881731591207,851.471559928669,79141.66844236528,54.61112825129591,-54.61112825129591,pass_bh_small,6.0
3.461881731591207,851.471559928669,791416.6844236527,19.02203004758058,-19.02203004758058,pass_halo_small,6.0
30.748925558854832,4129.627295662693,894868.8102612465,13.64066980264818,-13.64066980264818,pass_full,7.0
30.748925558854832,4129.627295662693,0.0,13.638718893343837,-13.638718893343837,pass_no_bh,7.0
0.0,4129.627295662693,894868.8102612465,1365.0857461903943,-1365.0857461903943,pass_no_halo,7.0
30.748925558854832,4129.627295662693,89486.88102612465,13.639123851586433,-13.639123851586433,pass_bh_small,7.0
3.0748925558854836,4129.627295662693,894868.8102612465,30.525756342562516,-30.525756342562516,pass_halo_small,7.0
91.45147566380541,2124.5446736623217,812662.1770143597,13.982679784961315,-13.982679784961315,pass_full,8.0
91.45147566380541,2124.5446736623217,0.0,13.983412939484364,-13.983412939484364,pass_no_bh,8.0
0.0,2124.5446736623217,812662.1770143597,1365.3586734500532,-1365.3586734500532,pass_no_halo,8.0
91.45147566380541,2124.5446736623217,81266.21770143598,13.98394160486886,-13.98394160486886,pass_bh_small,8.0
9.145147566380542,2124.5446736623217,812662.1770143597,103.31008621330639,-103.31008621330639,pass_halo_small,8.0
98.32198131259959,3076.673755574968,746917.8447771722,14.293423163283595,-14.293423163283595,pass_full,9.0
98.32198131259959,3076.673755574968,0.0,14.29235423231943,-14.29235423231943,pass_no_bh,9.0
0.0,3076.673755574968,746917.8447771722,1365.5877159118165,-1365.5877159118165,pass_no_halo,9.0
98.32198131259959,3076.673755574968,74691.78447771723,14.292059759363811,-14.292059759363811,pass_bh_small,9.0
9.83219813125996,3076.673755574968,746917.8447771722,45.27590765293108,-45.27590765293108,pass_halo_small,9.0
36.44054297982933,3173.6543029085437,703334.7519656814,13.609111230228423,-13.609111230228423,pass_full,10.0
36.44054297982933,3173.6543029085437,0.0,13.607954868927322,-13.607954868927322,pass_no_bh,10.0
0.0,3173.6543029085437,703334.7519656814,1365.7454194897716,-1365.7454194897716,pass_no_halo,10.0
36.44054297982933,3173.6543029085437,70333.47519656815,13.607906178901837,-13.607906178901837,pass_bh_small,10.0
3.644054297982933,3173.6543029085437,703334.7519656814,286.73051605865066,-286.73051605865066,pass_halo_small,10.0
89.48197751011305,2817.3937911267285,763330.347203904,13.871605287861396,-13.871605287861396,pass_full,11.0
89.48197751011305,2817.3937911267285,0.0,13.871685252846717,-13.871685252846717,pass_no_bh,11.0
0.0,2817.3937911267285,763330.347203904,1365.5295760049496,-1365.5295760049496,pass_no_halo,11.0
89.48197751011305,2817.3937911267285,76333.0347203904,13.872007077697035,-13.872007077697035,pass_bh_small,11.0
8.948197751011305,2817.3937911267285,763330.347203904,19.86185817338874,-19.86185817338874,pass_halo_small,11.0
90.83791639273208,4276.054276113816,1041988.1880606557,14.669141659033807,-14.669141659033807,pass_full,12.0
90.83791639273208,4276.054276113816,0.0,14.66823762348162,-14.66823762348162,pass_no_bh,12.0
0.0,4276.054276113816,1041988.1880606557,1364.6285511103001,-1364.6285511103001,pass_no_halo,12.0
90.83791639273208,4276.054276113816,104198.81880606558,14.66881825302513,-14.66881825302513,pass_bh_small,12.0
9.083791639273208,4276.054276113816,1041988.1880606557,31.390166446644464,-31.390166446644464,pass_halo_small,12.0
88.71480261182235,1612.7237427997513,831796.2692536355,13.721819408772955,-13.721819408772955,pass_full,13.0
88.71480261182235,1612.7237427997513,0.0,13.717593680298595,-13.717593680298595,pass_no_bh,13.0
0.0,1612.7237427997513,831796.2692536355,1365.2938396598304,-1365.2938396598304,pass_no_halo,13.0
88.71480261182235,1612.7237427997513,83179.62692536355,13.718359732095157,-13.718359732095157,pass_bh_small,13.0
8.871480261182235,1612.7237427997513,831796.2692536355,33.84464574130185,-33.84464574130185,pass_halo_small,13.0
83.44053643727759,3938.37195029519,1017983.8873929726,14.396236545991652,-14.396236545991652,pass_full,14.0
83.44053643727759,3938.37195029519,0.0,14.395900318968316,-14.395900318968316,pass_no_bh,14.0
0.0,3938.37195029519,1017983.8873929726,1364.7006777593776,-1364.7006777593776,pass_no_halo,14.0
83.44053643727759,3938.37195029519,101798.38873929727,14.395428815937006,-14.395428815937006,pass_bh_small,14.0
8.34405364372776,3938.37195029519,1017983.8873929726,39.988013765180284,-39.988013765180284,pass_halo_small,14.0
33.7399440253743,4991.403011428,891118.6081033522,13.851423740248507,-13.851423740248507,pass_full,15.0
33.7399440253743,4991.403011428,0.0,13.8520504701553,-13.8520504701553,pass_no_bh,15.0
0.0,4991.403011428,891118.6081033522,1365.0979194441418,-1365.0979194441418,pass_no_halo,15.0
33.7399440253743,4991.403011428,89111.86081033523,13.852474137314946,-13.852474137314946,pass_bh_small,15.0
3.37399440253743,4991.403011428,891118.6081033522,27.30383639947458,-27.30383639947458,pass_halo_small,15.0
