ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode
34.921404,20.375602,,,lamost,,,,,,,,,60.03567635979914,122.54078851299727,136.45705289711364,False,dwarf
35.022914,20.350488,,,lamost,,,,,,,,,118.23996184347409,107.19951892089186,159.60083155678376,False,dwarf
34.8330306,20.4379725,,,lamost,,,,,,,,,9.363716919711607,160.6407588520281,160.9134320033848,False,dwarf
34.8710108,20.2397942,,,lamost,,,,,,,,,31.140984218768274,39.58052441684845,50.362474236541544,False,dwarf
34.927613,20.129955,,,lamost,,,,,,,,,63.59582224265121,-27.516424654631667,69.29345014135832,False,dwarf
35.035086,19.994626,,,lamost,,,,,,,,,125.21920096185954,-110.18420647472965,166.79450724167273,False,dwarf
35.017879,20.166704,,,lamost,,,,,,,,,115.35296965147133,-5.06773801609156,115.46423505143488,False,dwarf
35.055825,20.153763,,,lamost,,,,,,,,,137.110627192241,-12.97294506361013,137.722987887546,False,dwarf
34.903435,20.362712,,,simbad,,,,,,,,,49.73252587357796,114.6667355926237,124.98713686309793,False,dwarf
34.999041666666656,20.322722222222225,,,simbad,,,,,,,,,104.55193007817647,90.23837046491845,138.10890480789342,False,dwarf
34.78591666666666,20.389388888888888,,,simbad,,,,,,,,,-17.650693739263215,130.96271967811822,132.14681583362741,False,dwarf
34.857233,20.278084,,,simbad,,,,,,,,,23.241003876565777,62.97043221440424,67.12242244182956,False,dwarf
34.87888547617,20.321210468690005,,,simbad,,,,,,,,,35.656203407913786,89.31489278336203,96.16919940589075,False,dwarf
34.870795,20.285778,,,simbad,,,,,,,,,31.01724779075769,67.67042935709982,74.44028929207288,False,dwarf
34.811838,20.32876,,,simbad,,,,,,,,,-2.7877966310839093,93.92663902532573,93.9680016210312,False,dwarf
34.81210973374,20.29543714627,,,simbad,,,,,,,,,-2.631988649816623,73.57086604411145,73.61793052465788,False,dwarf
34.797986,20.31286,,,simbad,,,,,,,,,-10.730322121376624,84.21388173797811,84.89474477378837,False,dwarf
34.85633333333334,20.33661111111111,,,simbad,,,,,,,,,22.725148734149755,98.7226098843333,101.30442284206298,False,dwarf
34.892833,20.292323,,,simbad,,,,,,,,,43.653500805135415,71.6685423411051,83.91667351511695,False,dwarf
34.836079,20.313391,,,simbad,,,,,,,,,11.1116229769329,84.53825117945956,85.26537443571628,False,dwarf
34.97104166666666,20.278666666666666,,,simbad,,,,,,,,,88.49715721301281,63.326363026525726,108.82083940565809,False,dwarf
34.770669,20.34255,,,simbad,,,,,,,,,-26.393473205584574,102.35047066007724,105.69879030619623,False,dwarf
34.801154,20.315013,,,simbad,,,,,,,,,-8.913839248635124,85.5290745958176,85.99232018830193,False,dwarf
34.827691,20.312386,,,simbad,,,,,,,,,6.302071734325871,83.92433161507174,84.16061754277423,False,dwarf
34.78736923884,20.33026275814,,,simbad,,,,,,,,,-16.8178110137888,94.84462173447311,96.3241456710144,False,dwarf
35.01891666666667,20.336583333333333,,,simbad,,,,,,,,,115.94795188872564,98.70564140549514,152.2718988929357,False,dwarf
34.937208,20.334714,,,simbad,,,,,,,,,69.0974488726932,97.56373065355845,119.55391662239491,False,dwarf
34.89038992578,20.32211236276,,,simbad,,,,,,,,,42.25267931603245,89.8658285192594,99.3033536434516,False,dwarf
34.840802150049996,20.36602574776,,,simbad,,,,,,,,,13.819805164816556,116.69098890736474,117.50648453158749,False,dwarf
34.83301264944,20.438006391439995,,,simbad,,,,,,,,,9.35342434244228,160.66146195459152,160.9335014977194,False,dwarf
34.78232019702,20.340483413719998,,,simbad,,,,,,,,,-19.71285457117694,101.0880649398857,102.99220120297905,False,dwarf
34.834613,20.365288,,,simbad,,,,,,,,,10.27104094049154,116.24032444622262,116.6932187805459,False,dwarf
34.756642,20.310064,,,simbad,,,,,,,,,-34.436341026287415,82.50590253197659,89.40405771493141,False,dwarf
34.80500393862,20.29427159805,,,simbad,,,,,,,,,-6.706343174032674,72.8588731530691,73.16686706360268,False,dwarf
34.99851919107,20.33299848182,,,simbad,,,,,,,,,104.25235054132499,96.5157802318986,142.06987163773834,False,dwarf
34.891559,20.346738,,,simbad,,,,,,,,,42.92300863976708,104.90877427764944,113.35005774647105,False,dwarf
34.81455299112,20.32139591361,,,simbad,,,,,,,,,-1.2310621395626424,89.42817463858776,89.43664759583298,False,dwarf
34.92686639983,20.307047695229997,,,simbad,,,,,,,,,63.16773309441823,80.66334680017079,102.45358959691106,False,dwarf
34.84417090737,20.27602755482,,,simbad,,,,,,,,,15.751399222337868,61.71422133968263,63.692634527273285,False,dwarf
34.937666,20.300409,,,simbad,,,,,,,,,69.36005908599022,76.607998657173,103.34216590854614,False,dwarf
34.80689558365,20.337194612219996,,,simbad,,,,,,,,,-5.6217027705248555,99.07905042820158,99.23840877298588,False,dwarf
34.823458333333335,20.379527777777778,,,simbad,,,,,,,,,3.8751252362072126,124.93890969033305,124.9989909967496,False,dwarf
34.92257441147,20.338352642839997,,,simbad,,,,,,,,,60.7067724422872,99.78645107872858,116.80174673029137,False,dwarf
35.033291666666656,20.312833333333334,,,simbad,,,,,,,,,124.19035760074652,84.19759199829319,150.041592297977,False,dwarf
34.869269,20.328387,,,simbad,,,,,,,,,30.142262669607828,93.69878629147843,98.42773263333754,False,dwarf
34.79966360722,20.27602824657,,,simbad,,,,,,,,,-9.768407733020078,61.714643905710076,62.48295017080359,False,dwarf
34.97373449406,20.31857741962,,,simbad,,,,,,,,,90.04118336176828,87.70645463602594,125.6974020654717,False,dwarf
34.85119758780001,20.338982298480005,,,simbad,,,,,,,,,19.780390590191004,100.17108582124567,102.10538813651257,False,dwarf
34.950403,20.297363,,,simbad,,,,,,,,,76.66326058540562,74.74730314162431,107.07200778229428,False,dwarf
34.76715305635,20.30875189538,,,simbad,,,,,,,,,-28.40946165942365,81.70438343073849,86.50262298667825,False,dwarf
34.76823904178999,20.310396906399998,,,simbad,,,,,,,,,-27.78677417463894,82.70926347930835,87.25208928342077,False,dwarf
34.86093765004001,20.3438394962,,,simbad,,,,,,,,,25.365193695752353,103.13817906344613,106.21147316437388,False,dwarf
35.006252,20.336682,,,simbad,,,,,,,,,108.68622521921421,98.76591344233132,146.85843935742963,False,dwarf
34.905263,20.345277,,,simbad,,,,,,,,,50.78067318777616,104.01630016464158,115.75002146584917,False,dwarf
34.883346,20.329748,,,simbad,,,,,,,,,38.21379972757018,94.53017388066587,101.96199421121463,False,dwarf
34.777813351590005,20.293141857309998,,,simbad,,,,,,,,,-22.29701098964025,72.16875380682636,75.53466571781762,False,dwarf
34.830955,20.302321,,,simbad,,,,,,,,,8.17359954261118,77.77597299260752,78.20428188040465,False,dwarf
34.925279,20.335739,,,simbad,,,,,,,,,62.2575422473914,98.18986752270997,116.26371596853878,False,dwarf
35.067375,20.291611111111113,,,simbad,,,,,,,,,143.73322099911942,71.2336741654243,160.416567579186,False,dwarf
34.975786,20.314384,,,simbad,,,,,,,,,91.21748557241892,85.14484036099113,124.78090204135053,False,dwarf
34.98606313007,20.2761387982,,,simbad,,,,,,,,,97.11023517883679,61.78217605350478,115.09750238122133,False,dwarf
34.822378,20.293724,,,simbad,,,,,,,,,3.2556785831625317,72.52436453982186,72.59740281127027,False,dwarf
34.94272,20.343468,,,simbad,,,,,,,,,72.2579455881508,102.91124494874349,125.74551696788416,False,dwarf
34.794249999999984,20.37241666666667,,,simbad,,,,,,,,,-12.872487529397727,120.59497910759193,121.28004749815624,False,dwarf
34.85370833333333,20.44902777777778,,,simbad,,,,,,,,,21.220013778038044,167.3940437450952,168.73368029553248,False,dwarf
34.91553749093,20.32856237317,,,simbad,,,,,,,,,56.67190955157243,93.80591566474472,109.59587193832989,False,dwarf
34.944006,20.281128,,,simbad,,,,,,,,,72.99531837045936,64.82990599947752,97.62803498947325,False,dwarf
34.906711183119995,20.292547435150002,,,simbad,,,,,,,,,51.611039297016255,71.80564197247053,88.42934804914474,False,dwarf
34.788693,20.332979,,,simbad,,,,,,,,,-16.058786558377573,96.50387946528505,97.83089173455282,False,dwarf
34.83324277842001,20.290375432969995,,,simbad,,,,,,,,,9.485376789001023,70.47884134341403,71.11427036776406,False,dwarf
34.84074675701,20.281358545629995,,,simbad,,,,,,,,,13.788043640696237,64.9707383106618,66.41767072150483,False,dwarf
35.05375,20.300666666666665,,,simbad,,,,,,,,,135.92085384598394,76.765398266882,156.10062421814442,False,dwarf
34.872757,20.384488,,,simbad,,,,,,,,,32.14222866080803,127.96893701962658,131.94382026156748,False,dwarf
34.825409,20.300281,,,simbad,,,,,,,,,4.993607745813183,76.5298079066834,76.69255254946798,False,dwarf
34.97078453406,20.30731962309,,,simbad,,,,,,,,,88.34972129886744,80.8294580771432,119.74587486269496,False,dwarf
34.80685486195,20.32682785172,,,simbad,,,,,,,,,-5.6450519721022845,92.7463568060316,92.91799240491295,False,dwarf
34.904501,20.323075,,,simbad,,,,,,,,,50.343754011946864,90.45387014617101,103.52002797737153,False,dwarf
34.84275062518001,20.30907900913,,,simbad,,,,,,,,,14.937031080739256,81.90420584954921,83.2551129562161,False,dwarf
