ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,preprocess_mode
283.79612801865,-31.13871254436,-209.572993,4.860000133514404,gaia,6.760250456318795e+18,1.029,0.7389,0.0265,0.772,0.029,-4.148,0.024,-13.7456567958234,-269.2820707646917,269.6326699717024,dwarf
283.159062,-30.464188,-2.299987999999985,0.024818,apogee,,,,,,,,,-262.719144001696,36.807458034816996,265.2850120002423,dwarf
283.159062,-30.464188,-0.8739929999999845,0.012781,apogee,,,,,,,,,-262.719144001696,36.807458034816996,265.2850120002423,dwarf
283.173712,-30.734055,-104.86769299999999,0.19983,apogee,,,,,,,,,-256.99373802995876,-85.65430196965008,270.8919357096462,dwarf
283.173712,-30.734055,-235.43329699999998,0.358721,apogee,,,,,,,,,-256.99373802995876,-85.65430196965008,270.8919357096462,dwarf
283.173712,-30.734055,-188.770794,0.274185,apogee,,,,,,,,,-256.99373802995876,-85.65430196965008,270.8919357096462,dwarf
283.187202,-30.5921,2.9080040000000054,0.021235,apogee,,,,,,,,,-251.72167478363093,-21.23716633826822,252.61595117877124,dwarf
283.199101,-30.510536,-146.41839299999998,0.090382,apogee,,,,,,,,,-247.0713945339823,15.775402790245918,247.57450864368334,dwarf
283.199101,-30.510536,-145.900893,0.283419,apogee,,,,,,,,,-247.0713945339823,15.775402790245918,247.57450864368334,dwarf
283.207476,-30.293665,-0.7119909999999834,0.018814,apogee,,,,,,,,,-243.7983382190801,114.1883408446538,269.2147969619051,dwarf
283.207476,-30.293665,0.034011000000020886,0.009975,apogee,,,,,,,,,-243.7983382190801,114.1883408446538,269.2147969619051,dwarf
283.207476,-30.293665,-0.4269869999999969,0.01099,apogee,,,,,,,,,-243.7983382190801,114.1883408446538,269.2147969619051,dwarf
283.218867,-30.408974,-0.030991000000000213,0.018726,apogee,,,,,,,,,-239.34659081811367,61.862776457918265,247.21204187364316,dwarf
283.218867,-30.408974,0.0,0.009391,apogee,,,,,,,,,-239.34659081811367,61.862776457918265,247.21204187364316,dwarf
283.218867,-30.408974,-0.025985999999988962,0.008681,apogee,,,,,,,,,-239.34659081811367,61.862776457918265,247.21204187364316,dwarf
283.222235,-30.68132,-147.831493,0.00294,apogee,,,,,,,,,-238.03033366366304,-61.72391806263189,245.90299267198284,dwarf
283.262842,-30.459347,12.791000000000025,0.0147,apogee,,,,,,,,,-222.1606025855752,39.00423415113252,225.55855918785758,dwarf
283.262842,-30.459347,4.985000000000014,0.010287,apogee,,,,,,,,,-222.1606025855752,39.00423415113252,225.55855918785758,dwarf
283.27684,-30.661169,-123.36629299999998,0.016121,apogee,,,,,,,,,-216.69000649052535,-52.57968432582616,222.97798572206057,dwarf
283.278991,-30.682846,-238.700989,0.05235,apogee,,,,,,,,,-215.8493683850388,-62.41639489665185,224.69258150663313,dwarf
283.281712,-30.580366,-87.655194,0.183546,apogee,,,,,,,,,-214.78596704380618,-15.912446043114592,215.3745982654826,dwarf
283.287131,-30.730522,12.181015000000002,0.011454,apogee,,,,,,,,,-212.66815305331596,-84.0510774253529,228.67515592969713,dwarf
283.287131,-30.730522,13.200012000000015,0.012015,apogee,,,,,,,,,-212.66815305331596,-84.0510774253529,228.67515592969713,dwarf
283.287131,-30.730522,12.652008000000023,0.011685,apogee,,,,,,,,,-212.66815305331596,-84.0510774253529,228.67515592969713,dwarf
283.288101,-30.790314,23.030014000000023,0.02595,apogee,,,,,,,,,-212.28906473984188,-111.18382635051694,239.6424216412,dwarf
283.288101,-30.790314,21.378006,0.012984,apogee,,,,,,,,,-212.28906473984188,-111.18382635051694,239.6424216412,dwarf
283.297547,-30.626261,167.715011,0.049898,apogee,,,,,,,,,-208.59744802931286,-36.73893640838699,211.8080375546721,dwarf
283.29917,-30.204441,-165.184292,0.010427,apogee,,,,,,,,,-207.96315902644562,154.67690771143805,259.17874390356826,dwarf
