ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode
194.29626618605,34.33803719397,,,simbad,,,,,,,,,8.685892655157279,43.3880306076162,44.24890881393976,False,dwarf
194.29480926148,34.374455722620006,,,simbad,,,,,,,,,5.325811593402548,145.08774799553592,145.185463761165,False,dwarf
194.33908749999995,34.32093055555556,,,simbad,,,,,,,,,107.44398144387819,-4.382715677202498,107.53333132205863,False,dwarf
194.38478599999996,34.301139,,,simbad,,,,,,,,,212.83767687764825,-59.65116504295764,221.0387707838975,False,dwarf
194.28576221101997,34.34450701815,,,simbad,,,,,,,,,-15.539251390240164,61.45518804219208,63.38934035837784,False,dwarf
194.294625,34.45380555555556,,,simbad,,,,,,,,,4.900852386779309,366.6742832967884,366.7070334549509,False,dwarf
194.25881799999996,34.41954,,,simbad,,,,,,,,,-77.68024004291927,270.9868009816496,281.9008087952103,False,dwarf
194.35582614132997,34.312877311179996,,,simbad,,,,,,,,,146.04803335610194,-26.87161644860936,148.49953473915747,False,dwarf
194.33982499999996,34.32016388888889,,,simbad,,,,,,,,,109.14486550758552,-6.523652892980181,109.33965297977225,False,dwarf
194.30682060388997,34.31305008613,,,simbad,,,,,,,,,33.02737211962304,-26.389137769822213,42.2752161598579,False,dwarf
194.29325556803997,34.32936331719,,,simbad,,,,,,,,,1.7425540856836623,19.16599721189627,19.245049853610364,False,dwarf
194.1449,34.2846,,,simbad,,,,,,,,,-340.407441076027,-105.83676584092316,356.4809208689789,False,dwarf
194.292125,34.293194444444445,,,simbad,,,,,,,,,-0.8648563035044152,-81.83654937127471,81.84111918481318,False,dwarf
194.34327637750997,34.316082527659994,,,simbad,,,,,,,,,117.10472042874842,-17.920963518189836,118.46803990999268,False,dwarf
194.28400931170998,34.3079827147,,,simbad,,,,,,,,,-19.581934104169967,-40.539908309806805,45.0215094041459,False,dwarf
194.28580516666662,34.27795102777778,,,simbad,,,,,,,,,-15.440183492169625,-124.40419898513966,125.35870129913636,False,dwarf
194.31473970142997,34.24431266806,,,simbad,,,,,,,,,51.2910559219359,-218.34022011242737,224.2838026615618,False,dwarf
194.298705,34.453472,,,simbad,,,,,,,,,14.31048896943079,365.7428204675206,366.02267801064073,False,dwarf
194.27433333333332,34.297999999999995,,,simbad,,,,,,,,,-41.8974831496337,-68.41690667817701,80.22638103320018,False,dwarf
194.29552713495,34.32651498983,,,simbad,,,,,,,,,6.981431315194836,11.21196671483915,13.207898425693775,False,dwarf
194.25587499999997,34.352138888888895,,,simbad,,,,,,,,,-84.4676323131172,82.76739163905589,118.25913084120322,False,dwarf
194.33965416666663,34.31941388888889,,,simbad,,,,,,,,,108.75087541376425,-8.618047995394562,109.09181295821881,False,dwarf
194.24008333333333,34.32966666666667,,,simbad,,,,,,,,,-120.8876922068904,20.013108756220532,122.53309205759962,False,dwarf
194.28422085126,34.31816952437,,,simbad,,,,,,,,,-19.09406393545051,-12.092969267332165,22.60139781676594,False,dwarf
194.28916357648,34.31689984348,,,simbad,,,,,,,,,-7.694738433473485,-15.638587184145791,17.42912529864029,False,dwarf
194.26726282351999,34.324060437819995,,,simbad,,,,,,,,,-58.204083099864185,4.357564437054151,58.36697402914575,False,dwarf
194.34041666666664,34.31916666666667,,,simbad,,,,,,,,,110.50941656430929,-9.308422677278827,110.90075690509472,False,dwarf
194.25121457680999,34.435713519299995,,,simbad,,,,,,,,,-95.21588930791783,316.15178712881334,330.17876685432117,False,dwarf
194.27189358559997,34.33507231159,,,simbad,,,,,,,,,-47.5242330329567,35.10851709314977,59.0860448655244,False,dwarf
194.26712337934,34.322471824269996,,,simbad,,,,,,,,,-58.52568090803461,-0.07868148122369689,58.52573379740381,False,dwarf
194.29,34.32,,,simbad,,,,,,,,,-5.765708690283724,-6.98131700795912,9.054401353310585,False,dwarf
194.32590299999998,34.283462,,,simbad,,,,,,,,,77.03678695300071,-109.014661342961,133.4873137483952,False,dwarf
194.436478,34.294063,,,simbad,,,,,,,,,332.0540823256271,-79.4110847023255,341.41768255717847,False,dwarf
194.30200000000002,34.33716666666667,,,simbad,,,,,,,,,21.90969302326593,40.957059780151184,46.449062360919896,False,dwarf
194.25641666666664,34.32588888888889,,,simbad,,,,,,,,,-83.2183954302449,9.463563055280844,83.75476322983596,False,dwarf
194.36936641666662,34.40808627777778,,,simbad,,,,,,,,,177.2757466272093,239.00197467979112,297.571225495803,False,dwarf
194.26973840187998,34.22321778636,,,simbad,,,,,,,,,-52.49469763436111,-277.24824266980977,282.1742038940142,False,dwarf
194.29916666666665,34.28133333333333,,,simbad,,,,,,,,,15.375223174187733,-114.9590200646955,115.98264431323827,False,dwarf
