ra,dec,vlos,vlos_err,src
194.79576,34.595791,-28.482599,0.047376,apogee
194.8202,34.54945,-26.191299,0.023228,apogee
194.890234,34.569317,9.01351,0.042515,apogee
194.919629,34.625431,-12.0385,0.038223,apogee
