ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode
99.586297,-51.218136,-8.49797,1.46827,apogee,,,,,,,,,-942.4678970147112,-461.88009352343795,1049.5613167874244,True,dwarf
99.594729,-51.18346,226.481995,0.064533,apogee,,,,,,,,,-932.7362534772475,-398.3330045241601,1014.2317787586902,True,dwarf
99.600078,-50.941406,-486.028015,0.901595,apogee,,,,,,,,,-926.5627998147738,45.25411857618011,927.6672664531716,True,dwarf
99.60982,-51.167713,69.540298,0.159164,apogee,,,,,,,,,-915.3192429668139,-369.4751198064572,987.0770895433332,True,dwarf
99.627703,-51.284817,39.898899,0.529097,apogee,,,,,,,,,-894.6798950801257,-584.0794083682749,1068.4572382367105,True,dwarf
99.653537,-51.273224,-112.984001,2.94071,apogee,,,,,,,,,-864.8640412913459,-562.834126248985,1031.8779305660419,True,dwarf
99.690136,-51.154465,93.162804,0.07161,apogee,,,,,,,,,-822.6239533136642,-345.1968917795173,892.1160589629811,True,dwarf
99.757901,-51.298134,358.994995,0.465791,apogee,,,,,,,,,-744.4141781337861,-608.4840854995205,961.4600100434692,True,dwarf
99.814375,-50.93288,-30.2411,0.153926,apogee,,,,,,,,,-679.2357107316399,60.8788296388052,681.95849040195,True,dwarf
99.829453,-51.108433,87.033798,0.145917,apogee,,,,,,,,,-661.8337039410821,-260.8388458453237,711.3794733996002,True,dwarf
99.831737,-50.722683,18.186899,0.360451,apogee,,,,,,,,,-659.197665772239,446.08495105932286,795.9480800411337,True,dwarf
99.854563,-51.094582,10.6054,0.672672,apogee,,,,,,,,,-632.8534419361176,-235.45556260248568,675.2353670616225,True,dwarf
99.856021,-50.705452,106.568001,0.051841,apogee,,,,,,,,,-631.1707170455047,477.66240781750014,791.5414391538502,True,dwarf
99.872436,-50.811031,5.92644,0.182557,apogee,,,,,,,,,-612.2256353724116,284.1787848663768,674.9650438172954,True,dwarf
99.873935,-51.154827,-451.035004,0.042972,apogee,,,,,,,,,-610.4955910575663,-345.8602914281889,701.6581845083252,True,dwarf
99.887432,-50.595764,19.3498,0.240688,apogee,,,,,,,,,-594.9182674302896,678.6761665598917,902.5126503150454,True,dwarf
99.893213,-51.170685,321.92099,0.293977,apogee,,,,,,,,,-588.2462286150532,-374.92159427023495,697.5670772979241,True,dwarf
99.919925,-50.671642,20.657101,0.138063,apogee,,,,,,,,,-557.4170466685548,539.6224689279244,775.8261228449081,True,dwarf
