rho_s,r_s,MBH,ML,chi2,reward,status,proposal_id
37.37,1987.0,500000.0,2.0,,,todo,
213.36679340350872,5481.1250286370405,2547765.177632335,1.4844152572989708,15.51178516482837,-15.01178516482837,pass_full,1.0
0.5,5481.1250286370405,2547765.177632335,1.4844152572989708,21.63924348396057,-21.13924348396057,pass_bh_only,1.0
213.36679340350872,5481.1250286370405,0.0,1.4844152572989708,15.030903172579379,-14.530903172579379,pass_halo_only,1.0
213.36679340350872,5481.1250286370405,5000000.0,1.4844152572989708,15.819807025455175,-15.319807025455175,pass_bh_up,1.0
213.36679340350872,5481.1250286370405,1273882.5888161676,1.4844152572989708,15.189965695571379,-14.689965695571379,pass_bh_down,1.0
400.0,5481.1250286370405,2547765.177632335,1.4844152572989708,15.890732905916778,-15.390732905916778,pass_halo_up,1.0
106.68339670175436,5481.1250286370405,2547765.177632335,1.4844152572989708,14.936947267352721,-14.436947267352721,pass_halo_down,1.0
213.36679340350872,5481.1250286370405,2547765.177632335,2.0,15.516100401602769,-15.016100401602769,pass_ml_up,1.0
213.36679340350872,5481.1250286370405,2547765.177632335,0.7422076286494854,15.473233388610153,-14.973233388610153,pass_ml_down,1.0
103.17108242541168,7601.128006059478,4419395.918447718,0.478818348559932,15.522092694404261,-15.022092694404261,pass_full,2.0
0.5,7601.128006059478,4419395.918447718,0.478818348559932,24.851924394059903,-24.351924394059903,pass_bh_only,2.0
103.17108242541168,7601.128006059478,0.0,0.478818348559932,14.991902526873046,-14.491902526873046,pass_halo_only,2.0
103.17108242541168,7601.128006059478,5000000.0,0.478818348559932,15.469773978792718,-14.969773978792718,pass_bh_up,2.0
103.17108242541168,7601.128006059478,2209697.959223859,0.478818348559932,15.169171090446598,-14.669171090446598,pass_bh_down,2.0
206.34216485082337,7601.128006059478,4419395.918447718,0.478818348559932,15.501212159105675,-15.001212159105675,pass_halo_up,2.0
51.58554121270584,7601.128006059478,4419395.918447718,0.478818348559932,14.449656608840586,-13.949656608840586,pass_halo_down,2.0
103.17108242541168,7601.128006059478,4419395.918447718,0.957636697119864,15.543489965860818,-15.043489965860818,pass_ml_up,2.0
103.17108242541168,7601.128006059478,4419395.918447718,0.239409174279966,15.524075313608485,-15.024075313608485,pass_ml_down,2.0
268.38330212039614,6541.4180383217545,3618135.845885337,1.5477053601202484,15.597712622765107,-15.097712622765107,pass_full,3.0
0.5,6541.4180383217545,3618135.845885337,1.5477053601202484,21.394788293855502,-20.894788293855502,pass_bh_only,3.0
268.38330212039614,6541.4180383217545,0.0,1.5477053601202484,15.550128566658202,-15.050128566658202,pass_halo_only,3.0
268.38330212039614,6541.4180383217545,5000000.0,1.5477053601202484,15.54406924045258,-15.04406924045258,pass_bh_up,3.0
268.38330212039614,6541.4180383217545,1809067.9229426684,1.5477053601202484,15.571473400069612,-15.071473400069612,pass_bh_down,3.0
400.0,6541.4180383217545,3618135.845885337,1.5477053601202484,16.189339876877465,-15.689339876877465,pass_halo_up,3.0
134.19165106019807,6541.4180383217545,3618135.845885337,1.5477053601202484,15.569780887716988,-15.069780887716988,pass_halo_down,3.0
268.38330212039614,6541.4180383217545,3618135.845885337,2.0,15.53206659954629,-15.03206659954629,pass_ml_up,3.0
268.38330212039614,6541.4180383217545,3618135.845885337,0.7738526800601242,15.586816879994075,-15.086816879994075,pass_ml_down,3.0
327.5096842841428,1249.7126718226843,17769.53604057774,0.6154573078663732,14.522383045121131,-14.022383045121131,pass_full,4.0
0.5,1249.7126718226843,17769.53604057774,0.6154573078663732,1351.2685920475174,-1350.7685920475174,pass_bh_only,4.0
327.5096842841428,1249.7126718226843,0.0,0.6154573078663732,14.472820760739923,-13.972820760739923,pass_halo_only,4.0
327.5096842841428,1249.7126718226843,35539.07208115548,0.6154573078663732,14.51347407088084,-14.01347407088084,pass_bh_up,4.0
327.5096842841428,1249.7126718226843,8884.76802028887,0.6154573078663732,14.489061959030638,-13.989061959030638,pass_bh_down,4.0
400.0,1249.7126718226843,17769.53604057774,0.6154573078663732,14.724629385594332,-14.224629385594332,pass_halo_up,4.0
163.7548421420714,1249.7126718226843,17769.53604057774,0.6154573078663732,13.77633855284823,-13.27633855284823,pass_halo_down,4.0
327.5096842841428,1249.7126718226843,17769.53604057774,1.2309146157327464,14.548323382241604,-14.048323382241604,pass_ml_up,4.0
327.5096842841428,1249.7126718226843,17769.53604057774,0.3077286539331866,14.530784079873316,-14.030784079873316,pass_ml_down,4.0
5.3959257598817265,3729.3545972735783,926407.3858149901,1.6269831267125825,23.135516866020335,-22.635516866020335,pass_full,5.0
0.5,3729.3545972735783,926407.3858149901,1.6269831267125825,88.51777324687508,-88.01777324687508,pass_bh_only,5.0
5.3959257598817265,3729.3545972735783,0.0,1.6269831267125825,99.9059979194146,-99.4059979194146,pass_halo_only,5.0
5.3959257598817265,3729.3545972735783,1852814.7716299803,1.6269831267125825,29.748356915401224,-29.248356915401224,pass_bh_up,5.0
5.3959257598817265,3729.3545972735783,463203.6929074951,1.6269831267125825,99.41785821645334,-98.91785821645334,pass_bh_down,5.0
10.791851519763453,3729.3545972735783,926407.3858149901,1.6269831267125825,36.33832547697944,-35.83832547697944,pass_halo_up,5.0
2.6979628799408633,3729.3545972735783,926407.3858149901,1.6269831267125825,176.15210742593425,-175.65210742593425,pass_halo_down,5.0
5.3959257598817265,3729.3545972735783,926407.3858149901,2.0,77.76363343208622,-77.26363343208622,pass_ml_up,5.0
5.3959257598817265,3729.3545972735783,926407.3858149901,0.8134915633562912,38.594406153250326,-38.094406153250326,pass_ml_down,5.0
245.06272424842,9024.462516928383,1576838.8972170495,0.931979796564619,16.142536100186934,-15.642536100186934,pass_full,6.0
0.5,9024.462516928383,1576838.8972170495,0.931979796564619,52.137879660329496,-51.637879660329496,pass_bh_only,6.0
245.06272424842,9024.462516928383,0.0,0.931979796564619,16.214694954514908,-15.714694954514908,pass_halo_only,6.0
