rho_s,r_s,MBH,ML,chi2,chi2_inner,chi2_outer,chi2_occ,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,reward,status,proposal_id,refine_passes
56.51557864067961,926.6833355967575,657193.9192068799,1.0645973390543124,12.194941946528811,10.604200100860197,12.025933876277936,15.65494682190213,37.0,33.0,2500.0,1117.9496613731073,0.003109313780855171,-11.694941946528811,pass_bh_down,8.0,0.0
100.0,926.6833355967575,1314387.8384137598,1.0645973390543124,12.430075630971098,10.962913424180902,12.107219755710815,15.218943010942217,37.0,33.0,2500.0,1400.9371364545227,0.0029165835366845457,-11.930075630971098,pass_halo_up,8.0,0.0
28.257789320339803,926.6833355967575,1314387.8384137598,1.0645973390543124,32.85015610416316,9.781350756887473,54.23608764874047,16.409432461497534,37.0,33.0,2500.0,691.597478056153,0.010453739251760664,-32.35015610416316,pass_halo_down,8.0,0.0
56.51557864067961,926.6833355967575,1314387.8384137598,2.0,12.110108519988355,10.527462812090942,11.941004719388097,15.697882532059307,37.0,33.0,2500.0,1123.1477805256195,0.003561645718118616,-11.610108519988355,pass_ml_up,8.0,0.0
56.51557864067961,926.6833355967575,1314387.8384137598,0.5322986695271562,12.12079938860071,10.511165424858628,11.980118119556805,15.715740982502911,37.0,33.0,2500.0,1107.298841574427,0.004454853449603555,-11.62079938860071,pass_ml_down,8.0,0.0
28.33258680097599,4493.390671127539,1241447.9557549343,1.963946846272951,12.741879410387162,11.012037066001334,12.677539448799449,15.159867833121131,37.0,33.0,2500.0,1431.7280753974574,0.003595710397389424,-12.241879410387162,pass_full,9.0,0.0
0.0,4493.390671127539,1241447.9557549343,1.963946846272951,28.568150925936404,26.149382082833846,27.30875628916366,16.78186650455081,37.0,33.0,2500.0,117.71756377760123,0.045556366084825585,-28.068150925936404,pass_bh_only,9.0,0.0
28.33258680097599,4493.390671127539,0.0,1.963946846272951,33.40893370149233,11.02242677471034,54.00146479360161,15.111495445357,37.0,33.0,2500.0,1480.3234619339046,0.0016035791453679696,-32.90893370149233,pass_halo_only,9.0,0.0
28.33258680097599,4493.390671127539,1500000.0,1.963946846272951,12.656313356726221,10.932041254147038,12.59514885511864,15.191242921575315,37.0,33.0,2500.0,1417.439648304763,0.0030328109955398133,-12.156313356726221,pass_bh_up,9.0,0.0
28.33258680097599,4493.390671127539,620723.9778774672,1.963946846272951,12.729590361276578,11.09626590689769,12.560352777824187,15.09948362084153,37.0,33.0,2500.0,1437.155024771503,0.003102215057417585,-12.229590361276578,pass_bh_down,9.0,0.0
