ra,dec,vlos,vlos_err,has_vlos,vlos_src,x_pc,y_pc,r_pc,preprocess_mode
259.76860003688,58.10468550463,-286.14,2.43,True,DESI,-199.44375818304437,251.2369754668109,320.77691706213466,dwarf
260.11492812548,58.33092750468,-301.8,1.3,True,DESI,44.57003541559244,551.3357288117024,553.1343181554353,dwarf
259.79124416222,57.70416212136,-280.8,2.34,True,DESI,-183.4892944568467,-280.03735899913005,334.7973172166692,dwarf
260.51876955082,57.95415450202,-303.55,0.62,True,DESI,329.10623520191405,51.565092204497454,333.1214084727007,dwarf
260.21240001997,58.08034154682999,-290.25,3.18,True,DESI,113.24620557520602,218.94592700698468,246.4995375860362,dwarf
259.41268632932,57.721422968910005,-274.71,1.58,True,DESI,-450.2113304193938,-257.1417037702695,518.4709228644144,dwarf
260.2653801946,57.66506979585,-282.53,1.99,True,DESI,150.5746632502764,-331.89138322235135,364.45112082442523,dwarf
259.410731,58.077488,-263.34,0.27,True,DESI,-451.5890047715825,215.16083915370476,500.22676451377004,dwarf
259.88280659601,57.55964336456999,-304.68,0.53,True,DESI,-118.9767771194756,-471.73429740159014,486.50665035404114,dwarf
259.543284,57.869194,-304.52,0.19,True,DESI,-358.19559705336695,-61.130785369620355,363.3745432309817,dwarf
260.0404802832,57.77481327274,-286.53,0.33,True,DESI,-7.883984393797315,-186.32212289427753,186.48884870080542,dwarf
259.33256159233,57.96094852775,-277.0,0.86,True,DESI,-506.6651430831325,60.57702920697228,510.2735968899366,dwarf
260.1674518306,57.78525876452,-297.01,0.23,True,DESI,81.57687650663665,-172.46669790439915,190.78665746489278,dwarf
260.42740501887,57.54942518493001,-293.47,1.6,True,DESI,264.7331543709031,-485.2882041507227,552.8004016921495,dwarf
260.04847959621,57.82677254668,-290.08,0.45,True,DESI,-2.2478758077779846,-117.40073194717837,117.42225005245139,dwarf
259.41082666304,57.98182660425,-288.46,0.74,True,DESI,-451.52160307340694,88.27075861401124,460.0690001165828,dwarf
259.636805,57.848934,-283.9,0.34,True,DESI,-292.30312473506444,-88.0046670601402,305.26371902708775,dwarf
260.1946465139804,57.90024656382333,-298.1,2.11,True,DESI,100.73754546706495,-19.94110489701484,102.6922622754155,dwarf
259.442414,57.706085,-298.58,0.48,True,DESI,-429.26598426860056,-277.4867561819212,511.143996449587,dwarf
259.63682958234995,57.84897384629001,-283.9,0.34,True,DESI,-292.28580464853025,-87.95181293953647,305.2319003616594,dwarf
259.83471196672,57.48056778947,-304.07,1.04,True,DESI,-152.86300619263864,-576.6241123002027,596.5420903408639,dwarf
259.16855282692,57.9188804406,-271.44,0.44,True,DESI,-622.221467702675,4.77580526742738,622.2397955660048,dwarf
260.41814330408,57.792217249930005,-284.27,0.27,True,DESI,258.2075902150582,-163.23661332130257,305.47888891587235,dwarf
259.342717,58.123734,-282.7,0.33,True,DESI,-499.50990609066133,276.5038565603799,570.9330337048859,dwarf
259.78737141677334,57.56848178980139,-303.7,2.04,True,DESI,-186.2179305079894,-460.010566207175,496.2729477464232,dwarf
259.00659727376,57.98863743660001,-278.96,0.56,True,DESI,-736.3311521948885,97.30498876147831,742.7326750120285,dwarf
260.2169234748499,57.99659393759,-292.36,0.2,True,DESI,116.43331462513801,107.85889134170557,158.71438874928205,dwarf
259.0985985293171,57.87624527374666,-280.27,0.16,True,DESI,-671.5094524157416,-51.77762167588629,673.5026850652494,dwarf
260.52210750041,58.02968108141,-301.19,0.96,True,DESI,331.4580679556228,151.74734092194342,364.54314736359373,dwarf
259.231718,57.787998,-302.78,0.24,True,DESI,-577.7169241386221,-168.83323836777376,601.8816385419478,dwarf
259.30878577271,58.18012759673999,-278.94,0.76,True,DESI,-523.4169692629032,351.307156012143,630.3824565909994,dwarf
260.13388672875,58.09441666808999,-284.39,1.65,True,DESI,57.927775828581964,237.61587486092495,244.57500117217455,dwarf
260.51500734246,57.75199478482001,-284.07,0.63,True,DESI,326.45548071665286,-216.5897114785791,391.7707033563319,dwarf
259.8645730871312,57.98465878789749,-276.01,3.38,True,DESI,-131.82363482057835,92.02750926890779,160.7685701856806,dwarf
260.07090873157,57.983881062759984,-304.87,0.19,True,DESI,13.555111551593827,90.9958955802086,91.99996772619205,dwarf
259.09858,57.876251,-280.27,0.16,True,DESI,-671.5225076922047,-51.770026085809384,673.5151178245018,dwarf
259.76488227066,57.77844344083,-288.86,0.32,True,DESI,-202.06319988852593,-181.5068855908537,271.6142232396559,dwarf
259.05578023040994,57.75421495291,-283.63,1.22,True,DESI,-701.6781158759034,-213.64476900161299,733.4822871896159,dwarf
260.4800575661,57.94980773203,-299.81,1.84,True,DESI,301.8307742728129,45.799318144905676,305.2857576773997,dwarf
259.54328462701,57.8691705021,-304.52,0.19,True,DESI,-358.1951552783957,-61.16195416452985,363.3793526084525,dwarf
259.9165234074,57.90688726696,-303.41,0.29,True,DESI,-95.22078583217792,-11.132542683952806,95.86934630583191,dwarf
260.26478098256,57.95227199527,-286.95,0.2,True,DESI,150.15247397986084,49.06804069012605,157.96657260142302,dwarf
260.1424551591,57.89219082681999,-286.07,0.25,True,DESI,63.964869739564854,-30.626639110124643,70.9189367093255,dwarf
260.06049651865,58.21427626036999,-296.88,0.42,True,DESI,6.218936236904715,396.60365879010675,396.6524137498953,dwarf
260.49254413469,57.93446495234,-301.93,0.28,True,DESI,310.62848682041965,25.447884473019045,311.6691381072174,dwarf
260.78597817783,58.01647607185,-290.78,1.69,True,DESI,517.3745071245312,134.23155293391798,534.5039667068925,dwarf
260.18536850328,57.91989445128,-292.44,1.46,True,DESI,94.20049963519953,6.120839968671632,94.39914625378407,dwarf
259.98194099491,58.191456361410005,-300.22,2.78,True,DESI,-49.12924944853558,366.33419853146256,369.6138906549177,dwarf
259.70478648613,57.758186762280005,-286.09,1.94,True,DESI,-244.40513184597452,-208.37636154323923,321.1768617485496,dwarf
260.33991553696,58.10227678419001,-301.22,1.04,True,DESI,203.0903333478286,248.04192768152956,320.57835452085857,dwarf
259.64842276747,58.01394437561,-288.1,0.69,True,DESI,-284.1175469352428,130.8733838702363,312.8108423347025,dwarf
260.07089190171,57.93674520821,-291.93,0.45,True,DESI,13.543253668536128,28.47253039969022,31.529426053951585,dwarf
260.74310966236,58.020606972630006,-292.79,1.96,True,DESI,487.17046237592047,139.71098722991738,506.8078722398916,dwarf
260.27012729265,58.03361045340001,-293.88,0.27,True,DESI,153.9193454804599,156.9594573077975,219.8350203027067,dwarf
259.44236528467,57.70606826592002,-298.58,0.48,True,DESI,-429.30030782726135,-277.5089531061905,511.18487199317156,dwarf
259.69220084695,57.93520836108001,-283.18,1.79,True,DESI,-253.27264696315797,26.433979168305477,254.6483633452115,dwarf
259.67898479353994,57.64712615004999,-300.6,0.39,True,DESI,-262.5843356051009,-355.6927363480069,442.1174685486935,dwarf
259.82254820494705,58.17781339597555,-304.23,0.18,True,DESI,-161.43327742488546,348.23748387236367,383.8359652688825,dwarf
260.46220524592,57.91059129493999,-285.46,1.87,True,DESI,289.25249224758994,-6.21933391235352,289.3193467187347,dwarf
259.45848124684,58.14997737125,-285.35,2.07,True,DESI,-417.9454186454834,311.31438243070255,521.1477887077313,dwarf
259.83330783807,57.81802009510999,-294.1,0.63,True,DESI,-153.85231884113745,-129.01042335853762,200.78402662548663,dwarf
259.5743129253099,57.93811339566,-292.51,1.08,True,DESI,-336.33342062189433,30.287362959499298,337.6943798499829,dwarf
259.23174079623993,57.78797577516999,-302.78,0.24,True,DESI,-577.7008624988906,-168.86271849868794,601.8744920917726,dwarf
260.07697501751,58.07665497784,-289.27,3.11,True,DESI,17.82925937266971,214.05587671670912,214.79711554566302,dwarf
260.55683346412,57.88510055348,-303.05,0.23,True,DESI,355.9250818079941,-40.031533823468024,358.16921637724084,dwarf
259.67598693937,57.98608997580999,-285.68,0.22,True,DESI,-264.69654594189103,93.9259088067832,280.8671176530777,dwarf
260.32072844038,58.08658258808,-310.78,7.35,True,DESI,189.5716024716755,227.224357617958,295.91941666367995,dwarf
259.49968374083,57.94491101267,-296.16,1.66,True,DESI,-388.9152094445414,39.30406361616079,390.8962132766634,dwarf
259.82331456669,57.90892427795,-289.14,0.42,True,DESI,-160.89331880669295,-8.43054898466633,161.11404095489317,dwarf
260.29228043579,57.633938427819984,-307.02,0.14,True,DESI,169.5278758759944,-373.18559355316427,409.886798927038,dwarf
260.10083832665,58.18899195877,-291.04,0.79,True,DESI,34.642728400299674,363.06529107908415,364.7143049255911,dwarf
260.05635965415,57.86643753840001,-291.83,0.31,True,DESI,3.3042087473670647,-64.78709449710695,64.87129880635382,dwarf
260.9678673438099,57.9754275856,-270.42,1.76,True,DESI,645.5288984840952,79.7827788442369,650.4405050257845,dwarf
260.76213713973,57.45813446247999,-290.2,0.5,True,DESI,500.5767296943936,-606.3808040797767,786.304484196784,dwarf
260.25928179987,58.26062355626,-273.47,0.14,True,DESI,146.27789240806013,458.08104015353643,480.8694845334749,dwarf
259.34264484752,58.12372399666,-282.7,0.33,True,DESI,-499.5607428577056,276.4905876277162,570.9710858276998,dwarf
259.965876447,57.98826424075,-299.23,0.27,True,DESI,-60.44791347549902,96.8099630398358,114.13202524846297,dwarf
260.27610044768,57.90319525744,,,False,,158.1278756765635,-16.029809566520115,158.93828947337272,dwarf
260.55848485455994,58.19512727955001,,,False,,357.08860870406573,371.2034887481437,515.076988929809,dwarf
260.4117138175837,58.08558465794667,,,False,,253.67754069698142,225.90065296156592,339.6813207442095,dwarf
260.24626954787,57.89295313913,,,False,,137.1097969566868,-29.615469770024383,140.27178073726415,dwarf
260.15515992244,57.857953903070005,,,False,,72.91631665193604,-76.04021454468236,105.35133346136027,dwarf
260.15750508616,57.86370848332001,,,False,,74.56865821693924,-68.40705023978622,101.19293113050603,dwarf
260.26848260754,57.89659526546001,,,False,,152.76054298605806,-24.784370456383265,154.7580321415161,dwarf
260.375956,58.054538,,,False,,228.48350935323415,184.71880634042392,293.8124426606206,dwarf
260.5057911792867,58.19261786315722,,,False,,319.96201104907874,367.87487279296636,487.55267463835327,dwarf
260.7187673318746,58.09251911506639,,,False,,470.01948732568565,235.09886521344558,525.5376246193513,dwarf
260.2646853,58.1381948,,,False,,150.08505852839545,295.6853880682777,331.59519524649306,dwarf
260.25819017601,57.880531239180016,,,False,,145.50876253372223,-46.092501834549715,152.6345920801151,dwarf
260.15224768878994,58.06595579252001,,,False,,70.86443231395818,199.86393987197192,212.05509243667498,dwarf
260.18304592793,57.86255161977999,,,False,,92.56407325010642,-69.94157215026942,116.01694346733329,dwarf
260.15689316562,57.80817402584999,,,False,,74.13751486685669,-142.07074420798625,160.25126355334754,dwarf
260.26459591237,57.99730693256,,,False,,150.02207832143557,108.80464368474651,185.32424145601567,dwarf
260.37518163756,58.13011708298,,,False,,227.93791365129226,284.97069845697797,364.9164170858333,dwarf
260.31474197937,58.08935759284,,,False,,185.35369722704198,230.90526332431517,296.0966627751912,dwarf
260.21699681739995,58.023700158210005,,,False,,116.48498988467462,143.81394395863012,185.0708063022603,dwarf
260.19779166666666,57.99413888888889,,,False,,102.95353852013746,104.60239142375104,146.7688365607122,dwarf
260.08003594778995,57.98397957784001,,,False,,19.98591150150912,91.12657093091237,93.29248945211376,dwarf
260.0725,57.81083333333333,,,False,,14.676278038008302,-138.54330518104518,139.31848602226893,dwarf
260.2459071333399,57.80443961589001,,,False,,136.85444907340892,-147.02425316397782,200.86132342890633,dwarf
260.0881578274012,58.09528913962612,,,False,,25.708377337583894,238.77316493200772,240.15316978332675,dwarf
260.30295032590993,58.02516661331,,,False,,177.04560386611234,145.75912366552222,229.32698920985592,dwarf
260.451111598882,58.19141370476389,,,False,,281.43619611771356,366.27761661335165,461.91517069389,dwarf
260.25010900756,58.10559721802999,,,False,,139.81498072653196,252.44631791730933,288.57819090424647,dwarf
260.27352826181,57.873549265350015,,,False,,156.31558018957583,-55.35374263779147,165.8270105682864,dwarf
260.11527274507995,57.85017589201,,,False,,44.812845452358836,-86.35735911595344,97.29226377785001,dwarf
260.37105872891993,58.05438475513,,,False,,225.03301909887915,184.51553464712234,291.0083198310143,dwarf
260.07509732486,57.851469217760005,,,False,,16.506285805658454,-84.6418268754352,86.2362819694195,dwarf
260.0589003612,57.88036959853999,,,False,,5.094325073762324,-46.30691009892818,46.586286296155656,dwarf
260.1132441822,57.907131613580006,,,False,,43.3835726322168,-10.808429053280832,44.70969148780425,dwarf
260.06392278265,57.89856658599,,,False,,8.632993034609566,-22.16951188297589,23.791087109777614,dwarf
260.03012320777,57.92874524633,,,False,,-15.181311262343238,17.860979111846476,23.44113449639257,dwarf
260.25738798856,57.83314841073,,,False,,144.9435620510504,-108.94346560194722,181.32102712429509,dwarf
260.18151794532,58.141845172950006,,,False,,91.48749631200695,300.52742611292695,314.1443869107011,dwarf
260.7552933713499,58.09049871565,,,False,,495.7547879001644,232.41890593983072,547.5320607637556,dwarf
260.140547,58.103424,,,False,,62.62043030165278,249.56365235829202,257.3000871930956,dwarf
260.28954859074,58.15407090262,,,False,,167.603088669533,316.74424806414515,358.35417398613913,dwarf
259.76119219769,57.3360288243,,,False,,-204.66312964792152,-768.347856112988,795.1386197580312,dwarf
260.18495833333327,58.024166666666666,,,False,,93.91150452327835,144.43274420897367,172.27939018222855,dwarf
260.29711397385995,58.16308157113999,,,False,,172.9334615035108,328.6964514085975,371.4126267053811,dwarf
260.16277386636,58.09255766996,,,False,,78.28090416683395,235.15000636100413,247.83749806830548,dwarf
260.30629749384,58.10269498247,,,False,,179.40393162329605,248.59664688684012,306.5714656083905,dwarf
260.39572860863,58.08895348166,,,False,,242.4147768419944,230.36922995604846,334.41726352252914,dwarf
260.35276945651,58.09669023898,,,False,,212.1468718592691,240.63165349433825,320.7957105434741,dwarf
260.11594952874,58.08561633128,,,False,,45.289689675424604,225.94266606189706,230.43707240384344,dwarf
260.13371167179,58.08865623351001,,,False,,57.80443523246785,229.97494507866722,237.12829459278066,dwarf
260.10534867569,58.11607446746,,,False,,37.82060341515132,266.3438678494021,269.0157132653517,dwarf
260.49873058351,58.26258824853,,,False,,314.9872982918695,460.68710666992894,558.0767047074457,dwarf
260.80613249177,58.06904778065999,,,False,,531.5747142799858,203.96530825610705,569.362383578207,dwarf
260.32091289865,58.2264615839,,,False,,189.7015669871715,412.76688400757513,454.27214866279365,dwarf
260.18843502941,58.24709356464,,,False,,96.36109445488705,440.1341796367788,450.55915994360157,dwarf
260.69569580311,58.2739564,,,False,,453.76388622581,475.7663938192156,657.4612733313581,dwarf
260.66540490303,58.19800411319,,,False,,432.4217032399293,375.0194653959476,572.3880928695004,dwarf
260.60441585315994,58.27984104674,,,False,,389.450399679407,483.5720848498806,620.8973949506552,dwarf
260.15256851203,58.05363390875,,,False,,71.09047605242044,183.51957429255174,196.80774866320476,dwarf
260.30128916666666,58.142155555555554,,,False,,175.8751941244434,300.93913319192376,348.5634028331389,dwarf
260.14594578964,58.08130251088,,,False,,66.42427753278402,220.22059799359627,230.02020873481845,dwarf
260.16678941687,58.07776554154,,,False,,81.11015696379272,215.5289841937016,230.28591053353648,dwarf
260.15451329101995,58.09052662493001,,,False,,72.46071691555055,232.45592621075417,243.48780898931088,dwarf
260.22977949651,58.05607108915999,,,False,,125.49133422887257,186.75237281162183,224.9989415915408,dwarf
260.41936577932,57.90998901494,,,False,,259.0689145797661,-7.018228357781098,259.16395974521635,dwarf
260.61523840509994,57.98344560176001,,,False,,397.0756892306456,90.41827823596992,407.2401846787096,dwarf
260.27903560584,57.9949858108,,,False,,160.19591202998208,105.72579118880654,191.93924339127963,dwarf
260.33106750154,57.87651436549,,,False,,196.85623695253418,-51.42068487063867,203.46121217489542,dwarf
260.4217212452,57.92868343215,,,False,,260.7285147796574,17.778985678472026,261.3339831536675,dwarf
260.33067038238,58.09346948648,,,False,,196.5764370866622,236.35948559506036,307.42170067912906,dwarf
260.31683707251995,58.00904714893,,,False,,186.82984555078622,124.377456406763,224.4440751072455,dwarf
260.48237133728,58.0352267877,,,False,,303.46099746787576,159.10344431422453,342.6404572972194,dwarf
260.5075282924199,58.06381138651,,,False,,321.1859359327352,197.0194920235304,376.7984682535175,dwarf
260.61203945403,58.09269851743999,,,False,,394.8217912310459,235.336833533454,459.63863202351064,dwarf
260.68056314298,58.15155077944001,,,False,,443.1018061719207,313.40143008858945,542.7335138116969,dwarf
260.71623471378,58.16426712695999,,,False,,468.2350702675902,330.26903220051105,572.9936427737722,dwarf
260.16182483813,57.99287420255,,,False,,77.61224347698986,102.92484793671886,128.9076594323559,dwarf
260.12901067737,58.00035607132,,,False,,54.492236424820184,112.849174498856,125.31695821257294,dwarf
260.19241753756995,58.04178921336,,,False,,99.16706646851314,167.80817535023562,194.91970343283904,dwarf
260.17108449471993,58.07044700266,,,False,,84.13635747844233,205.82130660195475,222.35408001895559,dwarf
260.23571796615994,58.04306897562,,,False,,129.67542600528205,169.50571629631207,213.4195491673085,dwarf
260.10736956204994,58.21338083912,,,False,,39.24446755828545,395.41592706575113,397.3586334927187,dwarf
260.22447715806,58.012370109950005,,,False,,121.75544400593986,128.78519882107219,177.22870980872892,dwarf
260.0590192586,58.23829493409999,,,False,,5.178097099723526,428.4632341199632,428.49452234785053,dwarf
260.6005418293,58.03001204075,,,False,,386.7208628914153,152.1863420151135,415.5883883019615,dwarf
260.414535,58.029139,,,False,,255.66527269593487,151.02829691014196,296.94153992034313,dwarf
260.07342531896,58.243356697310006,,,False,,15.328233790796512,435.17741110175837,435.44728025832717,dwarf
260.25626500155,57.99225453324001,,,False,,144.15233451420755,102.10288743701845,176.6490735013135,dwarf
260.35608927993,58.01629289748,,,False,,214.48593338348357,133.98858124841962,252.8975198066373,dwarf
260.36172115335995,58.0836746211,,,False,,218.45400541096694,223.36708414409668,312.4340038458214,dwarf
260.31909831137,58.098138890760005,,,False,,188.4230558279637,242.55321798330874,307.14054034205,dwarf
260.09994706009,58.12059504502,,,False,,34.0147650858354,272.34018900044975,274.4561582268564,dwarf
260.12004751591,58.09769013895,,,False,,48.17702520606926,241.957971041038,246.70769243783627,dwarf
260.0879166666666,58.09636111111112,,,False,,25.53846173546073,240.19508175647263,241.54893981926762,dwarf
260.3642083333334,58.05016666666666,,,False,,220.20640794679576,178.9204502283761,283.7311925234084,dwarf
260.49058362009,58.020135195760005,,,False,,309.24715905433857,139.08519869147983,339.0847945252453,dwarf
260.3103442729296,58.143776883279735,,,False,,182.25518726791682,303.0897437270168,353.66699879769976,dwarf
260.14031,58.14164,,,False,,62.45344624521077,300.2552744059015,306.681696154933,dwarf
260.27910672251,57.9056813787,,,False,,160.24601899213556,-12.73209344561188,160.75102738811862,dwarf
260.29713821832,58.094466516,,,False,,172.95054352160486,237.68199563269033,293.9466304490609,dwarf
260.14438648867,58.01058102451,,,False,,65.32563449004971,126.41206602497768,142.29353097815405,dwarf
260.2528712961499,58.07496445935001,,,False,,141.76121766205287,211.81348807427457,254.87486451829412,dwarf
260.27416756502,58.08190697591999,,,False,,156.76601665913134,221.0223907858344,270.97321123656695,dwarf
260.30329910108,58.07804116854,,,False,,177.29134180988876,215.8945896916489,279.361224472682,dwarf
260.11980131781,58.06637768857,,,False,,48.00356040686183,200.4235639851659,206.09208333230833,dwarf
260.75911716682,58.07066064418001,,,False,,498.44893506672224,206.1046914456286,539.3797221856298,dwarf
260.24345534089,57.993480688880005,,,False,,135.12697966936565,103.72932186956874,170.34985427080866,dwarf
260.73726290641,58.18631063031,,,False,,483.050989695071,359.5086423225382,602.1500830772859,dwarf
260.16608273159,58.03347217075,,,False,,80.61224483441941,156.77603225468673,176.28686368180402,dwarf
260.13226083404,58.04401541235,,,False,,56.782212562871976,170.76111751592381,179.95438010457627,dwarf
260.2563359999999,58.1571162,,,False,,144.2023581815804,320.78368347887664,351.7051203656337,dwarf
260.0778691707,58.14464145987,,,False,,18.459256531843454,304.23656154534575,304.7960457956162,dwarf
260.33891507149,58.01542038662999,,,False,,202.38543131206407,132.83123902942862,242.08263231686698,dwarf
260.21497880991,57.99442139230999,,,False,,115.06315411872373,104.97711815206134,155.7553362529227,dwarf
260.4960916666667,58.23931944444445,,,False,,313.1279858909512,429.82219610355446,531.7859116330613,dwarf
260.65195467477,58.05095493082,,,False,,422.94502106913285,179.96604339706224,459.64145550979464,dwarf
260.40644670833336,58.022027388888894,,,False,,249.96647205492553,141.5950987053698,287.2845438393254,dwarf
260.12486584823,57.99251237719,,,False,,51.57189725636558,102.44490460419797,114.69358772827864,dwarf
260.2619117997,57.833340876089984,,,False,,148.13092211256904,-108.68816988062768,183.727756090146,dwarf
260.15534267776,57.91615209035,,,False,,73.04508131297658,1.1567844466657817,73.0542404948228,dwarf
260.15352472532,57.870176010760005,,,False,,71.76419914928083,-59.82819696967123,93.43186518623834,dwarf
260.15829946737,57.92526973054001,,,False,,75.1283586253137,13.250880387573716,76.28798136521593,dwarf
260.12974968505995,57.96026020121,,,False,,55.01292208633793,59.66399830862734,81.15549451915979,dwarf
260.07041190485,57.8383066131,,,False,,13.205060323601005,-102.10136687404781,102.95174955142262,dwarf
260.2462693101,58.00151167506,,,False,,137.10962943009145,114.38202534732068,178.55614860601162,dwarf
260.21324679865,57.86325574596,,,False,,113.8428238826798,-69.0075838157842,133.1248856287784,dwarf
260.13549381306,57.91924964291,,,False,,59.06008577405435,5.265533757007113,59.29434692603367,dwarf
260.04791382551,57.96732364296,,,False,,-2.6465031768496785,69.03330225321547,69.08401261542991,dwarf
260.17461591518,57.97419034509,,,False,,86.62450479201101,78.14164088330512,116.66156552351147,dwarf
260.94792473981,57.96683223491001,,,False,,631.477856664388,68.38147393153005,635.1695123622495,dwarf
260.89478716057994,57.96297388483,,,False,,594.0384957884331,63.26356457464133,597.3977009340379,dwarf
260.9295304041099,57.93150054513,,,False,,618.5176845540441,21.515745842999756,618.8917946016707,dwarf
260.85942572271,58.089620644110006,,,False,,569.1237433159398,231.2541877423122,614.3128962949617,dwarf
260.86012820994,58.13630112437001,,,False,,569.6186976081058,293.1735215904565,640.6373189461449,dwarf
261.00486411137,58.18087383434,,,False,,671.595861864735,352.2970030494319,758.3892008932139,dwarf
260.93046845404,58.24882705916001,,,False,,619.1786102183742,442.43357384416805,761.0056626704431,dwarf
260.07076444236,57.87771208740999,,,False,,13.453449114514811,-49.83196635258125,51.61608435014835,dwarf
260.00937559502995,58.02228338075,,,False,,-29.799541372638547,141.93465916880223,145.0291699603347,dwarf
260.14558095791,57.92617266262,,,False,,66.16722655313063,14.448574854116991,67.72638470380903,dwarf
260.22278234763,57.95120927357,,,False,,120.56132451039066,47.658393245114894,129.63932819328298,dwarf
260.1618465839,57.956790336080005,,,False,,77.62756498283485,55.061394903614946,95.1724542811421,dwarf
260.07135576351,57.98130454043,,,False,,13.870078668415982,87.57826693909543,88.66979148686154,dwarf
260.119085345,57.86042115823,,,False,,47.49910452457593,-72.7675233664975,86.8980862132783,dwarf
260.10996908928,57.90282068849001,,,False,,41.076027058818966,-16.52665663695352,44.276070043902806,dwarf
260.11846156584,57.94684085184,,,False,,47.05960589826935,41.86389923000711,62.98565365256296,dwarf
260.25434692484,57.85625324655,,,False,,142.80090738535228,-78.29605077936552,162.8569025793041,dwarf
260.23764400567,58.03202550921999,,,False,,131.03246351668156,154.85710773327898,202.85519542463499,dwarf
260.17186480398993,58.01045301055,,,False,,84.68614316264949,126.24226187810007,152.01595813553115,dwarf
260.245175,57.81738611111113,,,False,,136.3386069007209,-129.8513715806182,188.28062681273684,dwarf
260.05771143670995,57.88163124561,,,False,,4.2566396977492325,-44.63339805082622,44.83591421037328,dwarf
260.043835,57.901311,,,False,,-5.520337898601337,-18.52918328403419,19.33403123220986,dwarf
260.2198912281,57.84489637981999,,,False,,118.52431663406514,-93.36036928267966,150.87800431530914,dwarf
260.19374303588995,57.80520254685,,,False,,100.10097822480077,-146.01226321548035,177.03046870770228,dwarf
260.13076095174995,57.88389023629,,,False,,55.72543438174443,-41.636959340353386,69.56263666756993,dwarf
260.12561815178,57.84438420432,,,False,,52.10195083621981,-94.03974459322306,107.50854312145846,dwarf
260.99299285473,58.223720590370014,,,False,,663.231682166774,409.13109250514077,779.2717851200689,dwarf
261.04333462704244,57.92288672413777,,,False,,698.7011899623677,10.089940993625035,698.7740405625294,dwarf
261.0719311724383,58.07268408646863,,,False,,718.8495745594133,208.78868693782414,748.5568960589904,dwarf
261.1176916666667,57.91169444444444,,,False,,751.091232574353,-4.756060996777833,751.1062905915952,dwarf
259.83828944921,57.7582662984,,,False,,-150.34240476687052,-208.27086083844648,256.86492587637,dwarf
