rho_s,r_s,MBH,chi2,reward,status,proposal_id
3.0,1800.0,900000.0,,,todo,
8.926829322266867,5111.646925520583,2817511.0080927783,23.14480325133427,-23.14480325133427,pass_full,1.0
8.926829322266867,5111.646925520583,0.0,23.17087716114,-23.17087716114,pass_no_bh,1.0
0.0,5111.646925520583,2817511.0080927783,1423.0654574881419,-1423.0654574881419,pass_no_halo,1.0
8.926829322266867,5111.646925520583,281751.10080927785,23.17043377219808,-23.17043377219808,pass_bh_small,1.0
0.8926829322266867,5111.646925520583,2817511.0080927783,533.3103770574909,-533.3103770574909,pass_halo_small,1.0
11.276332413825902,3393.3935194932474,3899486.5594808944,27.688140179902604,-27.688140179902604,pass_full,2.0
11.276332413825902,3393.3935194932474,0.0,27.680345749233812,-27.680345749233812,pass_no_bh,2.0
0.0,3393.3935194932474,3899486.5594808944,1423.0654643205548,-1423.0654643205548,pass_no_halo,2.0
11.276332413825902,3393.3935194932474,389948.65594808944,27.691469126312068,-27.691469126312068,pass_bh_small,2.0
1.1276332413825902,3393.3935194932474,3899486.5594808944,617.4477437417291,-617.4477437417291,pass_halo_small,2.0
13.490429387964067,2760.3743117064323,3533931.650652723,27.472461711323202,-27.472461711323202,pass_full,3.0
13.490429387964067,2760.3743117064323,0.0,27.46152858427409,-27.46152858427409,pass_no_bh,3.0
0.0,2760.3743117064323,3533931.650652723,1423.0654673763138,-1423.0654673763138,pass_no_halo,3.0
13.490429387964067,2760.3743117064323,353393.1650652723,27.459344884452854,-27.459344884452854,pass_bh_small,3.0
1.3490429387964067,2760.3743117064323,3533931.650652723,439.85535556257463,-439.85535556257463,pass_halo_small,3.0
10.36478706166833,6286.488448897818,3881827.1402972806,15.329719496072219,-15.329719496072219,pass_full,4.0
10.36478706166833,6286.488448897818,0.0,15.307658637994919,-15.307658637994919,pass_no_bh,4.0
0.0,6286.488448897818,3881827.1402972806,1423.0654613819183,-1423.0654613819183,pass_no_halo,4.0
10.36478706166833,6286.488448897818,388182.7140297281,15.307065873948117,-15.307065873948117,pass_bh_small,4.0
1.036478706166833,6286.488448897818,3881827.1402972806,214.2368700493485,-214.2368700493485,pass_halo_small,4.0
12.641116134402644,2407.0328417835713,565814.8870761142,26.89911542073431,-26.89911542073431,pass_full,5.0
12.641116134402644,2407.0328417835713,0.0,26.891412695137006,-26.891412695137006,pass_no_bh,5.0
0.0,2407.0328417835713,565814.8870761142,1423.0654692520893,-1423.0654692520893,pass_no_halo,5.0
12.641116134402644,2407.0328417835713,56581.488707611425,26.892899584184498,-26.892899584184498,pass_bh_small,5.0
1.2641116134402646,2407.0328417835713,565814.8870761142,696.6808063650096,-696.6808063650096,pass_halo_small,5.0
5.000525001257139,1875.9818265613685,2123260.6142131365,179.4505150595288,-179.4505150595288,pass_full,6.0
5.000525001257139,1875.9818265613685,0.0,179.51596159438478,-179.51596159438478,pass_no_bh,6.0
0.0,1875.9818265613685,2123260.6142131365,1423.0654731054954,-1423.0654731054954,pass_no_halo,6.0
5.000525001257139,1875.9818265613685,212326.06142131367,179.51290718477878,-179.51290718477878,pass_bh_small,6.0
0.5000525001257139,1875.9818265613685,2123260.6142131365,1165.4861807030225,-1165.4861807030225,pass_halo_small,6.0
4.408659203118974,6715.1641031211175,3274165.514156368,27.05873240584078,-27.05873240584078,pass_full,7.0
4.408659203118974,6715.1641031211175,0.0,27.0656627277896,-27.0656627277896,pass_no_bh,7.0
0.0,6715.1641031211175,3274165.514156368,1423.0654599834015,-1423.0654599834015,pass_no_halo,7.0
4.408659203118974,6715.1641031211175,327416.55141563684,27.067111973012466,-27.067111973012466,pass_bh_small,7.0
0.4408659203118974,6715.1641031211175,3274165.514156368,664.4549424158473,-664.4549424158473,pass_halo_small,7.0
13.692578630934946,3755.280232549141,2359616.7192847524,16.15863302145661,-16.15863302145661,pass_full,8.0
13.692578630934946,3755.280232549141,0.0,16.158289228459104,-16.158289228459104,pass_no_bh,8.0
0.0,3755.280232549141,2359616.7192847524,1423.0654630763183,-1423.0654630763183,pass_no_halo,8.0
13.692578630934946,3755.280232549141,235961.67192847526,16.159779040833836,-16.159779040833836,pass_bh_small,8.0
1.3692578630934946,3755.280232549141,2359616.7192847524,447.69582998390024,-447.69582998390024,pass_halo_small,8.0
14.743361847809348,5160.804115372572,1628211.02314604,15.675713791246432,-15.675713791246432,pass_full,9.0
14.743361847809348,5160.804115372572,0.0,15.680371815973656,-15.680371815973656,pass_no_bh,9.0
0.0,5160.804115372572,1628211.02314604,1423.0654611153427,-1423.0654611153427,pass_no_halo,9.0
14.743361847809348,5160.804115372572,162821.102314604,15.677266756262018,-15.677266756262018,pass_bh_small,9.0
1.4743361847809349,5160.804115372572,1628211.02314604,167.48121567908575,-167.48121567908575,pass_halo_small,9.0
5.27914186750331,5303.965875722136,1143349.1156182066,26.895946380863556,-26.895946380863556,pass_full,10.0
5.27914186750331,5303.965875722136,0.0,26.88749190200251,-26.88749190200251,pass_no_bh,10.0
0.0,5303.965875722136,1143349.1156182066,1423.0654581314832,-1423.0654581314832,pass_no_halo,10.0
5.27914186750331,5303.965875722136,114334.91156182066,26.888397287117435,-26.888397287117435,pass_bh_small,10.0
0.5279141867503311,5303.965875722136,1143349.1156182066,1181.1237086408028,-1181.1237086408028,pass_halo_small,10.0
13.391361266252584,4778.057501187075,1810800.1126434316,15.182400864197156,-15.182400864197156,pass_full,11.0
13.391361266252584,4778.057501187075,0.0,15.181037830092048,-15.181037830092048,pass_no_bh,11.0
0.0,4778.057501187075,1810800.1126434316,1423.0654587480876,-1423.0654587480876,pass_no_halo,11.0
13.391361266252584,4778.057501187075,181080.01126434316,15.18238227683588,-15.18238227683588,pass_bh_small,11.0
1.3391361266252586,4778.057501187075,1810800.1126434316,249.48683630225764,-249.48683630225764,pass_halo_small,11.0
13.598740154182554,6931.318217120395,4910868.592174795,16.0788053418389,-16.0788053418389,pass_full,12.0
13.598740154182554,6931.318217120395,0.0,16.088610985303433,-16.088610985303433,pass_no_bh,12.0
0.0,6931.318217120395,4910868.592174795,1423.0654595853514,-1423.0654595853514,pass_no_halo,12.0
13.598740154182554,6931.318217120395,491086.8592174796,16.08085991490598,-16.08085991490598,pass_bh_small,12.0
1.3598740154182556,6931.318217120395,4910868.592174795,46.81658515915772,-46.81658515915772,pass_halo_small,12.0
13.2740286347493,2999.735048894871,2572483.495446696,27.79552722058027,-27.79552722058027,pass_full,13.0
13.2740286347493,2999.735048894871,0.0,27.780135868675593,-27.780135868675593,pass_no_bh,13.0
0.0,2999.735048894871,2572483.495446696,1423.065465886914,-1423.065465886914,pass_no_halo,13.0
13.2740286347493,2999.735048894871,257248.34954466962,27.781604062544535,-27.781604062544535,pass_bh_small,13.0
1.32740286347493,2999.735048894871,2572483.495446696,723.9489323847483,-723.9489323847483,pass_halo_small,13.0
12.467376160995396,6432.83478376909,4643820.7472468205,15.788057462208057,-15.788057462208057,pass_full,14.0
12.467376160995396,6432.83478376909,0.0,15.786967100948402,-15.786967100948402,pass_no_bh,14.0
0.0,6432.83478376909,4643820.7472468205,1423.065460738747,-1423.065460738747,pass_no_halo,14.0
12.467376160995396,6432.83478376909,464382.0747246821,15.786878406650917,-15.786878406650917,pass_bh_small,14.0
1.2467376160995398,6432.83478376909,4643820.7472468205,79.94990436858758,-79.94990436858758,pass_halo_small,14.0
4.866109086233717,7987.309207346096,3232444.5151497936,27.93435681100306,-27.93435681100306,pass_full,15.0
4.866109086233717,7987.309207346096,0.0,27.93360195057003,-27.93360195057003,pass_no_bh,15.0
0.0,7987.309207346096,3232444.5151497936,1423.0654562013958,-1423.0654562013958,pass_no_halo,15.0
4.866109086233717,7987.309207346096,323244.45151497936,27.93274891337311,-27.93274891337311,pass_bh_small,15.0
0.4866109086233717,7987.309207346096,3232444.5151497936,616.8874722279448,-616.8874722279448,pass_halo_small,15.0
