ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode
159.543934,51.852539,-39.082699,0.075108,apogee,,,,,,,,,857.1845823492998,-114.20940696872684,864.7596179618309,True,dwarf
159.135696,51.620632,-29.6229,0.029017,apogee,,,,,,,,,430.9197187559829,-506.82085568570966,665.2512185413344,True,dwarf
159.406754,51.532158,9.68366,0.012865,apogee,,,,,,,,,713.9470248761218,-656.604628119423,969.974222336507,True,dwarf
158.73566708268,51.33757112206,-30.38,2.930000066757202,gaia,8.474375619288361e+17,0.993,1.2591,0.0206,-11.193,0.017,-8.911,0.02,13.226432303503643,-986.03425313867,986.1229572797776,True,dwarf
158.62643638899,51.32415581974,-16.34,1.5800000429153442,gaia,8.474402076286916e+17,1.037,1.8274,0.0139,-3.044,0.012,-1.676,0.014,-100.82764092333846,-1008.745949115214,1013.7724611718941,True,dwarf
158.6422793745,51.38827389645,20.28,0.5099999904632568,gaia,8.474417194571613e+17,2.134,1.9403,0.0266,-31.773,0.021,-30.387,0.026,-84.28506512850291,-900.196008897533,904.1331907627124,True,dwarf
158.64126630593,51.39580858703,-2.76,11.890000343322754,gaia,8.474417194571615e+17,1.021,1.4953,0.0205,-4.234,0.017,-5.794,0.02,-85.3428685074144,-887.4400084997694,891.5341686616081,True,dwarf
158.955816,51.340264,,,sdss,,,,,,,,,243.09662618948,-981.4752932571615,1011.1328898512495,False,dwarf
158.955816,51.340264,,,sdss,,,,,,,,,243.09662618948,-981.4752932571615,1011.1328898512495,False,dwarf
158.955784,51.340279,,,sdss,,,,,,,,,243.06321314210396,-981.4498987165415,1011.1002073353924,False,dwarf
158.95579,51.340271,,,sdss,,,,,,,,,243.0694780884853,-981.4634424715367,1011.1148599868801,False,dwarf
158.955784,51.340272,,,sdss,,,,,,,,,243.06321314210396,-981.4617495021664,1011.1117106031445,False,dwarf
158.956712,51.340089,,,sdss,,,,,,,,,244.03219151603503,-981.7715628976852,1011.6457444237494,False,dwarf
158.958998,51.338189,,,sdss,,,,,,,,,246.41913608801727,-984.988204709111,1015.3443524472091,False,dwarf
158.94936,51.343386,,,sdss,,,,,,,,,236.3555438812425,-976.1898428701705,1004.3956155053079,False,dwarf
159.109048,51.372821,,,sdss,,,,,,,,,403.09500355300094,-926.3572893336964,1010.2590803309157,False,dwarf
159.109061,51.37283,,,sdss,,,,,,,,,403.10857760349825,-926.3420526093308,1010.2505252510309,False,dwarf
159.10907,51.372866,,,sdss,,,,,,,,,403.1179750230836,-926.2811057118471,1010.1983907062382,False,dwarf
159.109076,51.372862,,,sdss,,,,,,,,,403.12423996943835,-926.28787758935,1010.2071000641007,False,dwarf
159.15407,51.384281,,,sdss,,,,,,,,,450.105072896596,-906.9558603026724,1012.5035847761777,False,dwarf
159.154067,51.384282,,,sdss,,,,,,,,,450.1019404234187,-906.954167333302,1012.5006757608461,False,dwarf
159.154067,51.384282,,,sdss,,,,,,,,,450.1019404234187,-906.954167333302,1012.5006757608461,False,dwarf
159.127559,51.383694,,,sdss,,,,,,,,,422.4234073027034,-907.9496333254748,1001.4060473619529,False,dwarf
159.132253,51.382128,,,sdss,,,,,,,,,427.32468368979073,-910.6008233658329,1005.8828186250685,False,dwarf
159.135015,51.383887,,,sdss,,,,,,,,,430.2086473415012,-907.6228902361986,1004.4196290037918,False,dwarf
159.143043,51.391558,,,sdss,,,,,,,,,438.5911456021552,-894.6361221649091,996.361372235434,False,dwarf
159.149612,51.39373,,,sdss,,,,,,,,,445.4502177339302,-890.9589926836472,996.1093429554132,False,dwarf
159.153643,51.388433,,,sdss,,,,,,,,,449.65921754567984,-899.9266514600221,1006.0126191712711,False,dwarf
159.129487,51.37799,,,sdss,,,,,,,,,424.43654340716824,-917.6063306372552,1011.0132330513744,False,dwarf
159.137287,51.378056,,,sdss,,,,,,,,,432.58097370522495,-917.4945946585315,1014.3582355555573,False,dwarf
159.157431,51.39208,,,sdss,,,,,,,,,453.61448702891863,-893.7523921514601,1002.2771280035109,False,dwarf
159.15698,51.395017,,,sdss,,,,,,,,,453.1435718924505,-888.7801410987394,997.6318138265958,False,dwarf
159.13921,51.386933,,,sdss,,,,,,,,,434.58888902104303,-902.466105521678,1001.6549176617708,False,dwarf
159.154051,51.384288,,,sdss,,,,,,,,,450.08523389974397,-906.9440095170584,1012.4841500850595,False,dwarf
159.154057,51.384277,,,sdss,,,,,,,,,450.0914988461253,-906.9626321801753,1012.5036165390935,False,dwarf
159.154057,51.384277,,,sdss,,,,,,,,,450.0914988461253,-906.9626321801753,1012.5036165390935,False,dwarf
159.132259,51.382112,,,sdss,,,,,,,,,427.3309486361721,-910.6279108758233,1005.9100018035198,False,dwarf
159.119753,51.379913,,,sdss,,,,,,,,,414.2727120582654,-914.3507505302034,1003.8222825536684,False,dwarf
159.127768,51.383757,,,sdss,,,,,,,,,422.64163626839553,-907.842976254873,1001.4014291196776,False,dwarf
159.135003,51.383926,,,sdss,,,,,,,,,430.19611744873856,-907.556864430593,1004.3545995528963,False,dwarf
159.149574,51.393755,,,sdss,,,,,,,,,445.4105397401728,-890.9166684492913,996.0537430442278,False,dwarf
159.157467,51.39204,,,sdss,,,,,,,,,453.65207670720673,-893.820110926436,1002.3545268004269,False,dwarf
159.158586,51.390606,,,sdss,,,,,,,,,454.8204892076592,-896.247829009379,1005.04818213214,False,dwarf
159.157466,51.39204,,,sdss,,,,,,,,,453.6510325494721,-893.820110926436,1002.3540542292172,False,dwarf
159.13716,51.377904,,,sdss,,,,,,,,,432.44836567345556,-917.75192600344,1014.5344679490521,False,dwarf
159.139399,51.387027,,,sdss,,,,,,,,,434.78623483209515,-902.3069664004764,1001.597190298725,False,dwarf
159.142864,51.391491,,,sdss,,,,,,,,,438.40424136836987,-894.7495511130032,996.3809703455283,False,dwarf
159.153733,51.388409,,,sdss,,,,,,,,,449.7531917414265,-899.9672827250076,1006.0909717600264,False,dwarf
159.157023,51.39484,,,sdss,,,,,,,,,453.18847067485456,-889.0797966780253,997.9191724852532,False,dwarf
159.027743,51.354984,,,sdss,,,,,,,,,318.19975927279984,-956.554784065477,1008.0913360007709,False,dwarf
