ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode
186.312958,23.926205,-3.38307,0.038066,apogee,,,,,,,,,-303.8858639974882,16.5146544482222,304.33427698674376,True,dwarf
186.89420789281,23.43186763974,23.05,3.5799999237060547,gaia,3.9537899073490975e+18,5.19,2.1294,0.0957,-17.244,0.1,0.18,0.078,104.19289424458155,-363.10918584657094,377.7624121815485,True,dwarf
186.260913,24.021511,,,lamost,,,,,,,,,-340.42515498993987,89.70440831207505,352.04568882539104,False,dwarf
186.463813,24.277102,,,lamost,,,,,,,,,-197.97492648833168,285.9842058045243,347.8232848555497,False,dwarf
186.500321,24.073854,,,lamost,,,,,,,,,-172.34371435357983,129.9009466884158,215.81615284249452,False,dwarf
186.482643,24.195862,,,lamost,,,,,,,,,-184.75492746080226,223.59636449443832,290.051232433472,False,dwarf
186.363611,24.15114,,,lamost,,,,,,,,,-268.3238559921187,189.25233397905572,328.3506321160343,False,dwarf
186.711906,24.065228,,,lamost,,,,,,,,,-23.795998249549392,123.27665423222723,125.55231185201117,False,dwarf
186.62135,24.226969,,,lamost,,,,,,,,,-87.37274981282391,247.4848255928239,262.455208194779,False,dwarf
186.358294,24.212288,,,lamost,,,,,,,,,-272.05676809138095,236.2106269434734,360.2920278681672,False,dwarf
186.7478,24.019411,,,lamost,,,,,,,,,1.4041422227998646,88.09172408323307,88.10291406836845,False,dwarf
186.8380808,23.8362092,,,lamost,,,,,,,,,64.78768381622685,-52.597158562297075,83.45001535709147,False,dwarf
186.8972405,24.227343,,,lamost,,,,,,,,,106.32200014490351,247.77203697453442,269.62075220821356,False,dwarf
186.861551,24.335613,,,lamost,,,,,,,,,81.26543321483906,330.9174281444398,340.749783397328,False,dwarf
186.872709,24.351313,,,lamost,,,,,,,,,89.09914267574108,342.97416261721645,354.3584815529789,False,dwarf
187.0215085,24.226892,,,lamost,,,,,,,,,193.56697301546674,247.42569383776703,314.1459008382424,False,dwarf
186.818782,24.230331,,,lamost,,,,,,,,,51.238553851675555,250.06665624871306,255.26206527453914,False,dwarf
186.986481,24.213675,,,lamost,,,,,,,,,168.97517716114208,237.27576647937633,291.294352597188,False,dwarf
186.992753,24.280333,,,lamost,,,,,,,,,173.3785671717917,288.4654356823313,336.5597051608239,False,dwarf
186.639623,24.344255,,,lamost,,,,,,,,,-74.54380439435023,337.5540077185646,345.68697820491866,False,dwarf
186.564843,24.377062,,,lamost,,,,,,,,,-127.04468210431733,362.7479750974405,384.351980206009,False,dwarf
186.718676,24.394531,,,lamost,,,,,,,,,-19.042976825419192,376.16320404679993,376.6449137385608,False,dwarf
186.725243,24.269932,,,lamost,,,,,,,,,-14.432475836893618,280.478041080336,280.8491194343418,False,dwarf
186.676066,24.239164,,,lamost,,,,,,,,,-48.95822688187645,256.8499132931741,261.4742548285172,False,dwarf
186.891465,24.022421,,,lamost,,,,,,,,,102.26718844105423,90.40323814457429,136.49660544739825,False,dwarf
186.769672,24.186028,,,lamost,,,,,,,,,16.759841571181266,216.04439463422787,216.693499538775,False,dwarf
187.0704753,24.0984862,,,lamost,,,,,,,,,227.94514871280865,148.81711833684386,272.2233008612353,False,dwarf
186.844202,24.136749,,,lamost,,,,,,,,,69.08520150328499,178.2008393422536,191.12379289097726,False,dwarf
187.036749,24.183788,,,lamost,,,,,,,,,204.2668877886284,214.32419812346293,296.07401667170575,False,dwarf
186.9775014,23.9981654,,,lamost,,,,,,,,,162.67085940928246,71.77627453451719,177.802255573457,False,dwarf
186.950382,24.036751,,,lamost,,,,,,,,,143.63111211095986,101.40788814424594,175.82222881111198,False,dwarf
186.694141,24.089941,,,lamost,,,,,,,,,-36.268291543436554,142.25487582621986,146.80544495287953,False,dwarf
186.986099,24.029654,,,lamost,,,,,,,,,168.70698599658357,95.95778339562867,194.0874630630578,False,dwarf
186.804676,24.020113,,,lamost,,,,,,,,,41.33513875436761,88.63082138258594,97.79578822625581,False,dwarf
187.199055,24.051229,,,lamost,,,,,,,,,318.21724159435234,112.5261939848099,337.52682438678187,False,dwarf
187.097133,24.184681,,,lamost,,,,,,,,,246.66074977900033,215.00997289315694,327.21676901567054,False,dwarf
187.183434,24.093702,,,lamost,,,,,,,,,307.2501887632945,145.14311648559163,339.80759667528054,False,dwarf
187.126302,24.056473,,,lamost,,,,,,,,,267.13946202721405,116.55329688769456,291.4586817845377,False,dwarf
187.236634,24.048384,,,lamost,,,,,,,,,344.6003718893957,110.34139082716376,361.83509895528755,False,dwarf
186.312958,23.926205,-3.38307,0.038066,apogee,,,,,,,,,-303.8858639974882,16.5146544482222,304.33427698674376,True,dwarf
187.27199999999996,24.02069444444444,,,simbad,,,,,,,,,369.42981881489294,89.07733866139634,380.0173197271431,False,dwarf
187.16903749999997,23.89044444444444,,,simbad,,,,,,,,,297.14282200811544,-10.94748077039931,297.3444198335742,False,dwarf
187.220629,24.067524,,,simbad,,,,,,,,,333.36372375155105,125.03985565576036,356.0426067423867,False,dwarf
187.09473969999996,23.767052599999996,,,simbad,,,,,,,,,244.98048298805716,-105.70561481962515,266.8128820905331,False,dwarf
187.095103,23.782041,,,simbad,,,,,,,,,245.23554542284683,-94.1953499169621,262.7037051219874,False,dwarf
187.14299489999996,23.7488834,,,simbad,,,,,,,,,278.8590648825502,-119.65855876757026,303.447769399451,False,dwarf
187.10466119999998,23.7757318,,,simbad,,,,,,,,,251.94608151976394,-99.04046769630459,270.7135797012523,False,dwarf
187.11208333333332,23.7625,,,simbad,,,,,,,,,257.1569469179896,-109.2017606387794,279.3827479906213,False,dwarf
187.21159999999998,23.73997222222222,,,simbad,,,,,,,,,327.0247236867658,-126.50185203549258,350.63925688778085,False,dwarf
187.144441,23.785771,,,simbad,,,,,,,,,279.8743299167643,-91.33091554858885,294.3993489824685,False,dwarf
187.126213,23.753599,,,simbad,,,,,,,,,267.0769776982853,-116.03723793445897,291.19538561575564,False,dwarf
187.0549965191879,23.95772909233222,,,simbad,,,,,,,,,217.0779438650626,40.72341946381797,220.86473372974086,False,dwarf
