ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,preprocess_mode
247.91790370517,12.22541388454,36.54,3.36,gaia,4.4595090435966484e+18,0.99,0.0526,0.0199,1.813,0.015,-2.504,0.013,358.57474165734084,-1304.6295534499618,1353.0092819673025,dwarf
247.92709163162,12.23111057964,-82.33,3.4,gaia,4.4595091466758625e+18,1.032,2.1784,0.0225,-11.932,0.017,18.375,0.015,379.216858641188,-1291.5053101009698,1346.0280056138108,dwarf
247.70811036026,12.19519789418,0.0,3.66,gaia,4.459510795943485e+18,1.068,1.3547,0.0211,-8.399,0.016,-20.844,0.014,-112.75889293715478,-1374.2421978963025,1378.8604666228098,dwarf
