ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err
14.8043183709,-34.27401634104,,,gaia,5.003111779959225e+18,0.996,0.9021,0.3564,7.755,0.232,1.942,0.175
14.77479460858,-34.26411556742,,,gaia,5.003112024773577e+18,1.006,-0.4086,0.2562,-0.43,0.196,0.014,0.138
14.77874527227,-34.244588811,,,gaia,5.003112054837302e+18,,,,,,,
14.74893799959,-34.24792226243,,,gaia,5.003112089196898e+18,0.977,0.4741,0.1168,-2.281,0.09,-2.161,0.063
14.76145884959,-34.2522308322,,,gaia,5.003112093493429e+18,1.029,2.0894,0.1359,0.493,0.108,-0.388,0.079
15.15869867514,-34.30003119072,,,gaia,5.003119721355031e+18,1.168,0.5846,0.0813,0.099,0.07,-7.556,0.049
15.14407960639,-34.29794985466,,,gaia,5.003119790074515e+18,0.986,0.7574,0.3347,10.044,0.273,-3.771,0.191
15.1612915201,-34.27569210365,,,gaia,5.003119820137399e+18,,,,,,,
15.10215036431,-34.30532950418,,,gaia,5.003120095015295e+18,,,,,,,
15.0760179732,-34.30130077144,,,gaia,5.003120266813988e+18,,,,,,,
15.08801850238,-34.3035112161,,,gaia,5.003120301173726e+18,,,,,,,
15.08186934303,-34.29054295134,,,gaia,5.003120305470583e+18,4.735,1.5446,0.7272,9.085,0.796,-5.08,0.442
15.09284700412,-34.29679990959,,,gaia,5.003120305470583e+18,1.039,0.2438,0.079,8.332,0.074,-15.865,0.047
15.12813538942,-34.29162806782,,,gaia,5.003120438612684e+18,,,,,,,
15.119123055,-34.29718816049,9.55,1.1299999952316284,gaia,5.003120442909536e+18,0.97,3.4207,0.0145,30.787,0.013,6.935,0.009
15.14877982897,-34.27243209119,,,gaia,5.003120576051827e+18,1.047,1.2377,0.7469,70.526,0.577,-10.123,0.41
15.14846813096,-34.27042477642,,,gaia,5.003120580347086e+18,,,,,,,
15.15918266928,-34.27527625788,,,gaia,5.003120580348853e+18,,,,,,,
15.11849147816,-34.27270780563,0.65,2.0799999237060547,gaia,5.003120614708227e+18,0.995,3.5471,0.0214,51.628,0.02,4.74,0.013
15.12869199386,-34.2658207469,,,gaia,5.003120614708269e+18,,,,,,,
15.11393164123,-34.25868335548,,,gaia,5.003120820866657e+18,,,,,,,
15.12058053011,-34.26587396984,-0.46,5.050000190734863,gaia,5.003120820866657e+18,0.979,3.5497,0.0206,51.619,0.018,4.625,0.012
15.13356721914,-34.24669297163,,,gaia,5.003120850929561e+18,1.056,-1.4033,1.4019,0.627,1.161,-2.598,0.931
15.13200278525,-34.25419611417,,,gaia,5.003120850929734e+18,0.978,-0.9109,0.672,9.963,0.579,-1.488,0.404
15.10737390058,-34.25651168224,,,gaia,5.003120889586134e+18,1.02,0.318,0.0891,0.645,0.063,-8.649,0.046
15.11371615951,-34.24583131303,,,gaia,5.003120919649038e+18,0.979,0.9939,0.1931,12.289,0.147,-22.106,0.106
15.31548174183,-34.2620968229,,,gaia,5.003122843794594e+18,1.014,2.708,0.8191,12.882,0.594,-4.436,0.511
15.30209842212,-34.25091306636,,,gaia,5.003123054248385e+18,0.988,0.7054,0.6473,12.467,0.4,-6.66,0.36
15.29563239197,-34.2360256761,,,gaia,5.003123122968112e+18,0.963,-1.052,1.5186,2.993,1.144,-7.283,1.096
15.40416111145,-34.22080544806,,,gaia,5.003124085041838e+18,1.022,0.3,0.0546,-3.045,0.047,-1.997,0.035
15.4187065278,-34.21708519604,,,gaia,5.00312411510472e+18,0.983,0.1665,0.6849,0.381,0.503,0.324,0.436
15.41995161468,-34.20665277923,,,gaia,5.003124188121053e+18,0.982,2.9509,0.0323,19.274,0.028,18.812,0.02
15.43030720566,-34.19235801673,,,gaia,5.003124218183941e+18,0.982,0.3314,0.274,0.417,0.209,-5.747,0.168
15.34807853146,-34.24363361546,,,gaia,5.0031242869034e+18,1.015,0.5256,0.1243,1.712,0.094,-1.064,0.079
15.32667317249,-34.24439422934,,,gaia,5.003124325558704e+18,1.004,1.054,0.5491,-0.304,0.491,-0.186,0.372
15.3322643402,-34.2419252049,,,gaia,5.003124355622878e+18,1.035,0.1608,0.173,-0.081,0.128,-0.046,0.104
15.32806487476,-34.23838554444,,,gaia,5.003124561781309e+18,1.419,2.3919,0.9414,22.654,0.81,-28.76,0.553
